"campaignid","sample","family","genus","species","length","range","date.time","location","site","depth","observer.count","observer.length","successful.count","successful.length","successful.habitat.forward","successful.habitat.backward","ZoneName","longitude","latitude","status"
"2023-03_SwC_stereo-BRUVs","10","Scorpididae","Neatypus","obliquus",72.8268,"1290.50681","18/03/2023 2:44",NA,NA,"44.3","Gidget Mirrabelle","Levi Peters","Yes","Yes","Yes","Yes","National Park Zone",114.853305,-34.083875,"No-take"
"2023-03_SwC_stereo-BRUVs","10","Scorpididae","Neatypus","obliquus",72.8268,"1290.50681","18/03/2023 2:44",NA,NA,"44.3","Gidget Mirrabelle","Levi Peters","Yes","Yes","Yes","Yes","National Park Zone",114.853305,-34.083875,"No-take"
"2023-03_SwC_stereo-BRUVs","10","Scorpididae","Neatypus","obliquus",72.8268,"1290.50681","18/03/2023 2:44",NA,NA,"44.3","Gidget Mirrabelle","Levi Peters","Yes","Yes","Yes","Yes","National Park Zone",114.853305,-34.083875,"No-take"
"2023-03_SwC_stereo-BRUVs","12","Carangidae","Pseudocaranx","spp",99.38691,"1722.71745","15/03/2023 2:18",NA,NA,"42.6","Daniel Agnello","Gidget Mirrabelle","Yes","Yes","Yes","Yes","National Park Zone",114.8816483,-34.13248667,"No-take"
"2023-03_SwC_stereo-BRUVs","12","Carangidae","Pseudocaranx","spp",101.41698,"1746.81452","15/03/2023 2:18",NA,NA,"42.6","Daniel Agnello","Gidget Mirrabelle","Yes","Yes","Yes","Yes","National Park Zone",114.8816483,-34.13248667,"No-take"
"2023-03_SwC_stereo-BRUVs","12","Gerreidae","Parequula","melbournensis",116.08474,"1706.10451","15/03/2023 2:18",NA,NA,"42.6","Daniel Agnello","Gidget Mirrabelle","Yes","Yes","Yes","Yes","National Park Zone",114.8816483,-34.13248667,"No-take"
"2023-03_SwC_stereo-BRUVs","12","Gerreidae","Parequula","melbournensis",92.14952,"1339.48312","15/03/2023 2:18",NA,NA,"42.6","Daniel Agnello","Gidget Mirrabelle","Yes","Yes","Yes","Yes","National Park Zone",114.8816483,-34.13248667,"No-take"
"2023-03_SwC_stereo-BRUVs","12","Labridae","Austrolabrus","maculatus",71.31355,"1453.90387","15/03/2023 2:18",NA,NA,"42.6","Daniel Agnello","Gidget Mirrabelle","Yes","Yes","Yes","Yes","National Park Zone",114.8816483,-34.13248667,"No-take"
"2023-03_SwC_stereo-BRUVs","12","Labridae","Coris","auricularis",199.12349,"1316.60823","15/03/2023 2:18",NA,NA,"42.6","Daniel Agnello","Gidget Mirrabelle","Yes","Yes","Yes","Yes","National Park Zone",114.8816483,-34.13248667,"No-take"
"2023-03_SwC_stereo-BRUVs","12","Labridae","Coris","auricularis",166.2794,"1252.16015","15/03/2023 2:18",NA,NA,"42.6","Daniel Agnello","Gidget Mirrabelle","Yes","Yes","Yes","Yes","National Park Zone",114.8816483,-34.13248667,"No-take"
"2023-03_SwC_stereo-BRUVs","12","Labridae","Coris","auricularis",378.93131,"1743.01990","15/03/2023 2:18",NA,NA,"42.6","Daniel Agnello","Gidget Mirrabelle","Yes","Yes","Yes","Yes","National Park Zone",114.8816483,-34.13248667,"No-take"
"2023-03_SwC_stereo-BRUVs","12","Labridae","Coris","auricularis",201.07653,"1333.14503","15/03/2023 2:18",NA,NA,"42.6","Daniel Agnello","Gidget Mirrabelle","Yes","Yes","Yes","Yes","National Park Zone",114.8816483,-34.13248667,"No-take"
"2023-03_SwC_stereo-BRUVs","12","Labridae","Coris","auricularis",201.07653,"1333.14503","15/03/2023 2:18",NA,NA,"42.6","Daniel Agnello","Gidget Mirrabelle","Yes","Yes","Yes","Yes","National Park Zone",114.8816483,-34.13248667,"No-take"
"2023-03_SwC_stereo-BRUVs","12","Labridae","Ophthalmolepis","lineolata",160.11597,"1911.71388","15/03/2023 2:18",NA,NA,"42.6","Daniel Agnello","Gidget Mirrabelle","Yes","Yes","Yes","Yes","National Park Zone",114.8816483,-34.13248667,"No-take"
"2023-03_SwC_stereo-BRUVs","12","Labridae","Ophthalmolepis","lineolata",206.74608,"2358.62395","15/03/2023 2:18",NA,NA,"42.6","Daniel Agnello","Gidget Mirrabelle","Yes","Yes","Yes","Yes","National Park Zone",114.8816483,-34.13248667,"No-take"
"2023-03_SwC_stereo-BRUVs","12","Labridae","Ophthalmolepis","lineolata",94.02478,"1460.44531","15/03/2023 2:18",NA,NA,"42.6","Daniel Agnello","Gidget Mirrabelle","Yes","Yes","Yes","Yes","National Park Zone",114.8816483,-34.13248667,"No-take"
"2023-03_SwC_stereo-BRUVs","12","Labridae","Ophthalmolepis","lineolata",151.19173,"1775.41779","15/03/2023 2:18",NA,NA,"42.6","Daniel Agnello","Gidget Mirrabelle","Yes","Yes","Yes","Yes","National Park Zone",114.8816483,-34.13248667,"No-take"
"2023-03_SwC_stereo-BRUVs","12","Labridae","Ophthalmolepis","lineolata",117.70716,"1560.18772","15/03/2023 2:18",NA,NA,"42.6","Daniel Agnello","Gidget Mirrabelle","Yes","Yes","Yes","Yes","National Park Zone",114.8816483,-34.13248667,"No-take"
"2023-03_SwC_stereo-BRUVs","12","Labridae","Ophthalmolepis","lineolata",168.3825,"1403.58013","15/03/2023 2:18",NA,NA,"42.6","Daniel Agnello","Gidget Mirrabelle","Yes","Yes","Yes","Yes","National Park Zone",114.8816483,-34.13248667,"No-take"
"2023-03_SwC_stereo-BRUVs","12","Labridae","Ophthalmolepis","lineolata",90.61358,"2026.83178","15/03/2023 2:18",NA,NA,"42.6","Daniel Agnello","Gidget Mirrabelle","Yes","Yes","Yes","Yes","National Park Zone",114.8816483,-34.13248667,"No-take"
"2023-03_SwC_stereo-BRUVs","12","Labridae","Ophthalmolepis","lineolata",96.01218,"1557.64577","15/03/2023 2:18",NA,NA,"42.6","Daniel Agnello","Gidget Mirrabelle","Yes","Yes","Yes","Yes","National Park Zone",114.8816483,-34.13248667,"No-take"
"2023-03_SwC_stereo-BRUVs","12","Labridae","Ophthalmolepis","lineolata",93.55346,"1885.33070","15/03/2023 2:18",NA,NA,"42.6","Daniel Agnello","Gidget Mirrabelle","Yes","Yes","Yes","Yes","National Park Zone",114.8816483,-34.13248667,"No-take"
"2023-03_SwC_stereo-BRUVs","12","Labridae","Ophthalmolepis","lineolata",104.75563,"1364.55774","15/03/2023 2:18",NA,NA,"42.6","Daniel Agnello","Gidget Mirrabelle","Yes","Yes","Yes","Yes","National Park Zone",114.8816483,-34.13248667,"No-take"
"2023-03_SwC_stereo-BRUVs","12","Labridae","Ophthalmolepis","lineolata",152.28093,"1146.72716","15/03/2023 2:18",NA,NA,"42.6","Daniel Agnello","Gidget Mirrabelle","Yes","Yes","Yes","Yes","National Park Zone",114.8816483,-34.13248667,"No-take"
"2023-03_SwC_stereo-BRUVs","12","Labridae","Ophthalmolepis","lineolata",161.95216,"2013.66189","15/03/2023 2:18",NA,NA,"42.6","Daniel Agnello","Gidget Mirrabelle","Yes","Yes","Yes","Yes","National Park Zone",114.8816483,-34.13248667,"No-take"
"2023-03_SwC_stereo-BRUVs","12","Labridae","Pseudolabrus","biserialis",118.7192,"1345.41941","15/03/2023 2:18",NA,NA,"42.6","Daniel Agnello","Gidget Mirrabelle","Yes","Yes","Yes","Yes","National Park Zone",114.8816483,-34.13248667,"No-take"
"2023-03_SwC_stereo-BRUVs","12","Labridae","Pseudolabrus","biserialis",150.20996,"1249.70841","15/03/2023 2:18",NA,NA,"42.6","Daniel Agnello","Gidget Mirrabelle","Yes","Yes","Yes","Yes","National Park Zone",114.8816483,-34.13248667,"No-take"
"2023-03_SwC_stereo-BRUVs","12","Labridae","Pseudolabrus","biserialis",65.98609,"1312.76794","15/03/2023 2:18",NA,NA,"42.6","Daniel Agnello","Gidget Mirrabelle","Yes","Yes","Yes","Yes","National Park Zone",114.8816483,-34.13248667,"No-take"
"2023-03_SwC_stereo-BRUVs","12","Monacanthidae","Meuschenia","galii",266.07647,"1790.18086","15/03/2023 2:18",NA,NA,"42.6","Daniel Agnello","Gidget Mirrabelle","Yes","Yes","Yes","Yes","National Park Zone",114.8816483,-34.13248667,"No-take"
"2023-03_SwC_stereo-BRUVs","12","Monacanthidae","Scobinichthys","granulatus",225.2369,"1150.42173","15/03/2023 2:18",NA,NA,"42.6","Daniel Agnello","Gidget Mirrabelle","Yes","Yes","Yes","Yes","National Park Zone",114.8816483,-34.13248667,"No-take"
"2023-03_SwC_stereo-BRUVs","12","Odacidae","Siphonognathus","caninis",85.3341,"611.86208","15/03/2023 2:18",NA,NA,"42.6","Daniel Agnello","Gidget Mirrabelle","Yes","Yes","Yes","Yes","National Park Zone",114.8816483,-34.13248667,"No-take"
"2023-03_SwC_stereo-BRUVs","12","Pomacentridae","Chromis","klunzingeri",57.42102,"3511.63213","15/03/2023 2:18",NA,NA,"42.6","Daniel Agnello","Gidget Mirrabelle","Yes","Yes","Yes","Yes","National Park Zone",114.8816483,-34.13248667,"No-take"
"2023-03_SwC_stereo-BRUVs","12","Pomacentridae","Chromis","klunzingeri",80.76909,"2959.61716","15/03/2023 2:18",NA,NA,"42.6","Daniel Agnello","Gidget Mirrabelle","Yes","Yes","Yes","Yes","National Park Zone",114.8816483,-34.13248667,"No-take"
"2023-03_SwC_stereo-BRUVs","12","Pomacentridae","Chromis","klunzingeri",80.76909,"2959.61716","15/03/2023 2:18",NA,NA,"42.6","Daniel Agnello","Gidget Mirrabelle","Yes","Yes","Yes","Yes","National Park Zone",114.8816483,-34.13248667,"No-take"
"2023-03_SwC_stereo-BRUVs","12","Pomacentridae","Chromis","klunzingeri",58.79944,"3199.71696","15/03/2023 2:18",NA,NA,"42.6","Daniel Agnello","Gidget Mirrabelle","Yes","Yes","Yes","Yes","National Park Zone",114.8816483,-34.13248667,"No-take"
"2023-03_SwC_stereo-BRUVs","12","Pomacentridae","Chromis","klunzingeri",57.75932,"3074.90161","15/03/2023 2:18",NA,NA,"42.6","Daniel Agnello","Gidget Mirrabelle","Yes","Yes","Yes","Yes","National Park Zone",114.8816483,-34.13248667,"No-take"
"2023-03_SwC_stereo-BRUVs","12","Pomacentridae","Chromis","klunzingeri",66.52786,"2907.00813","15/03/2023 2:18",NA,NA,"42.6","Daniel Agnello","Gidget Mirrabelle","Yes","Yes","Yes","Yes","National Park Zone",114.8816483,-34.13248667,"No-take"
"2023-03_SwC_stereo-BRUVs","12","Pomacentridae","Chromis","klunzingeri",56.24709,"3028.97776","15/03/2023 2:18",NA,NA,"42.6","Daniel Agnello","Gidget Mirrabelle","Yes","Yes","Yes","Yes","National Park Zone",114.8816483,-34.13248667,"No-take"
"2023-03_SwC_stereo-BRUVs","12","Pomacentridae","Chromis","klunzingeri",72.27889,"3229.40935","15/03/2023 2:18",NA,NA,"42.6","Daniel Agnello","Gidget Mirrabelle","Yes","Yes","Yes","Yes","National Park Zone",114.8816483,-34.13248667,"No-take"
"2023-03_SwC_stereo-BRUVs","12","Pomacentridae","Chromis","klunzingeri",72.27889,"3229.40935","15/03/2023 2:18",NA,NA,"42.6","Daniel Agnello","Gidget Mirrabelle","Yes","Yes","Yes","Yes","National Park Zone",114.8816483,-34.13248667,"No-take"
"2023-03_SwC_stereo-BRUVs","12","Pomacentridae","Chromis","klunzingeri",64.24802,"3376.94355","15/03/2023 2:18",NA,NA,"42.6","Daniel Agnello","Gidget Mirrabelle","Yes","Yes","Yes","Yes","National Park Zone",114.8816483,-34.13248667,"No-take"
"2023-03_SwC_stereo-BRUVs","12","Pomacentridae","Chromis","klunzingeri",67.41139,"2842.77387","15/03/2023 2:18",NA,NA,"42.6","Daniel Agnello","Gidget Mirrabelle","Yes","Yes","Yes","Yes","National Park Zone",114.8816483,-34.13248667,"No-take"
"2023-03_SwC_stereo-BRUVs","12","Pomacentridae","Chromis","klunzingeri",74.62915,"3014.85102","15/03/2023 2:18",NA,NA,"42.6","Daniel Agnello","Gidget Mirrabelle","Yes","Yes","Yes","Yes","National Park Zone",114.8816483,-34.13248667,"No-take"
"2023-03_SwC_stereo-BRUVs","12","Pomacentridae","Chromis","klunzingeri",66.97072,"2975.29628","15/03/2023 2:18",NA,NA,"42.6","Daniel Agnello","Gidget Mirrabelle","Yes","Yes","Yes","Yes","National Park Zone",114.8816483,-34.13248667,"No-take"
"2023-03_SwC_stereo-BRUVs","12","Pomacentridae","Chromis","klunzingeri",67.5355,"2877.57888","15/03/2023 2:18",NA,NA,"42.6","Daniel Agnello","Gidget Mirrabelle","Yes","Yes","Yes","Yes","National Park Zone",114.8816483,-34.13248667,"No-take"
"2023-03_SwC_stereo-BRUVs","12","Pomacentridae","Chromis","klunzingeri",67.5355,"2877.57888","15/03/2023 2:18",NA,NA,"42.6","Daniel Agnello","Gidget Mirrabelle","Yes","Yes","Yes","Yes","National Park Zone",114.8816483,-34.13248667,"No-take"
"2023-03_SwC_stereo-BRUVs","12","Scorpididae","Neatypus","obliquus",81.32955,"1390.40677","15/03/2023 2:18",NA,NA,"42.6","Daniel Agnello","Gidget Mirrabelle","Yes","Yes","Yes","Yes","National Park Zone",114.8816483,-34.13248667,"No-take"
"2023-03_SwC_stereo-BRUVs","12","Scorpididae","Neatypus","obliquus",81.32955,"1390.40677","15/03/2023 2:18",NA,NA,"42.6","Daniel Agnello","Gidget Mirrabelle","Yes","Yes","Yes","Yes","National Park Zone",114.8816483,-34.13248667,"No-take"
"2023-03_SwC_stereo-BRUVs","12","Scorpididae","Neatypus","obliquus",88.51118,"2554.22166","15/03/2023 2:18",NA,NA,"42.6","Daniel Agnello","Gidget Mirrabelle","Yes","Yes","Yes","Yes","National Park Zone",114.8816483,-34.13248667,"No-take"
"2023-03_SwC_stereo-BRUVs","12","Scorpididae","Neatypus","obliquus",79.91904,"2058.09797","15/03/2023 2:18",NA,NA,"42.6","Daniel Agnello","Gidget Mirrabelle","Yes","Yes","Yes","Yes","National Park Zone",114.8816483,-34.13248667,"No-take"
"2023-03_SwC_stereo-BRUVs","12","Scorpididae","Neatypus","obliquus",78.09481,"2460.96335","15/03/2023 2:18",NA,NA,"42.6","Daniel Agnello","Gidget Mirrabelle","Yes","Yes","Yes","Yes","National Park Zone",114.8816483,-34.13248667,"No-take"
"2023-03_SwC_stereo-BRUVs","12","Scorpididae","Neatypus","obliquus",72.43749,"2043.02978","15/03/2023 2:18",NA,NA,"42.6","Daniel Agnello","Gidget Mirrabelle","Yes","Yes","Yes","Yes","National Park Zone",114.8816483,-34.13248667,"No-take"
"2023-03_SwC_stereo-BRUVs","12","Scorpididae","Neatypus","obliquus",75.9898,"2225.43055","15/03/2023 2:18",NA,NA,"42.6","Daniel Agnello","Gidget Mirrabelle","Yes","Yes","Yes","Yes","National Park Zone",114.8816483,-34.13248667,"No-take"
"2023-03_SwC_stereo-BRUVs","12","Scorpididae","Neatypus","obliquus",63.27028,"1389.99250","15/03/2023 2:18",NA,NA,"42.6","Daniel Agnello","Gidget Mirrabelle","Yes","Yes","Yes","Yes","National Park Zone",114.8816483,-34.13248667,"No-take"
"2023-03_SwC_stereo-BRUVs","12","Scorpididae","Tilodon","sexfasciatus",309.32464,"1850.64621","15/03/2023 2:18",NA,NA,"42.6","Daniel Agnello","Gidget Mirrabelle","Yes","Yes","Yes","Yes","National Park Zone",114.8816483,-34.13248667,"No-take"
"2023-03_SwC_stereo-BRUVs","14","Enoplosidae","Enoplosus","armatus",252.28085,"1943.27724","18/03/2023 2:28",NA,NA,"42.7","Gidget Mirrabelle","Levi Peters","Yes","Yes","Yes","Yes","National Park Zone",114.8686033,-34.07530333,"No-take"
"2023-03_SwC_stereo-BRUVs","14","Labridae","Coris","auricularis",135.74473,"1701.41004","18/03/2023 2:28",NA,NA,"42.7","Gidget Mirrabelle","Levi Peters","Yes","Yes","Yes","Yes","National Park Zone",114.8686033,-34.07530333,"No-take"
"2023-03_SwC_stereo-BRUVs","14","Labridae","Coris","auricularis",135.74473,"1701.41004","18/03/2023 2:28",NA,NA,"42.7","Gidget Mirrabelle","Levi Peters","Yes","Yes","Yes","Yes","National Park Zone",114.8686033,-34.07530333,"No-take"
"2023-03_SwC_stereo-BRUVs","14","Labridae","Coris","auricularis",180.7221,"2563.02123","18/03/2023 2:28",NA,NA,"42.7","Gidget Mirrabelle","Levi Peters","Yes","Yes","Yes","Yes","National Park Zone",114.8686033,-34.07530333,"No-take"
"2023-03_SwC_stereo-BRUVs","14","Labridae","Coris","auricularis",180.7221,"2563.02123","18/03/2023 2:28",NA,NA,"42.7","Gidget Mirrabelle","Levi Peters","Yes","Yes","Yes","Yes","National Park Zone",114.8686033,-34.07530333,"No-take"
"2023-03_SwC_stereo-BRUVs","14","Labridae","Coris","auricularis",84.86059,"1511.58684","18/03/2023 2:28",NA,NA,"42.7","Gidget Mirrabelle","Levi Peters","Yes","Yes","Yes","Yes","National Park Zone",114.8686033,-34.07530333,"No-take"
"2023-03_SwC_stereo-BRUVs","14","Labridae","Coris","auricularis",84.86059,"1511.58684","18/03/2023 2:28",NA,NA,"42.7","Gidget Mirrabelle","Levi Peters","Yes","Yes","Yes","Yes","National Park Zone",114.8686033,-34.07530333,"No-take"
"2023-03_SwC_stereo-BRUVs","14","Labridae","Coris","auricularis",218.01974,"1485.07612","18/03/2023 2:28",NA,NA,"42.7","Gidget Mirrabelle","Levi Peters","Yes","Yes","Yes","Yes","National Park Zone",114.8686033,-34.07530333,"No-take"
"2023-03_SwC_stereo-BRUVs","14","Labridae","Coris","auricularis",218.01974,"1485.07612","18/03/2023 2:28",NA,NA,"42.7","Gidget Mirrabelle","Levi Peters","Yes","Yes","Yes","Yes","National Park Zone",114.8686033,-34.07530333,"No-take"
"2023-03_SwC_stereo-BRUVs","14","Labridae","Coris","auricularis",145.1239,"1264.95589","18/03/2023 2:28",NA,NA,"42.7","Gidget Mirrabelle","Levi Peters","Yes","Yes","Yes","Yes","National Park Zone",114.8686033,-34.07530333,"No-take"
"2023-03_SwC_stereo-BRUVs","14","Labridae","Coris","auricularis",145.1239,"1264.95589","18/03/2023 2:28",NA,NA,"42.7","Gidget Mirrabelle","Levi Peters","Yes","Yes","Yes","Yes","National Park Zone",114.8686033,-34.07530333,"No-take"
"2023-03_SwC_stereo-BRUVs","14","Labridae","Coris","auricularis",110.41595,"1762.48271","18/03/2023 2:28",NA,NA,"42.7","Gidget Mirrabelle","Levi Peters","Yes","Yes","Yes","Yes","National Park Zone",114.8686033,-34.07530333,"No-take"
"2023-03_SwC_stereo-BRUVs","14","Labridae","Coris","auricularis",110.41595,"1762.48271","18/03/2023 2:28",NA,NA,"42.7","Gidget Mirrabelle","Levi Peters","Yes","Yes","Yes","Yes","National Park Zone",114.8686033,-34.07530333,"No-take"
"2023-03_SwC_stereo-BRUVs","14","Labridae","Coris","auricularis",81.92819,"1955.30455","18/03/2023 2:28",NA,NA,"42.7","Gidget Mirrabelle","Levi Peters","Yes","Yes","Yes","Yes","National Park Zone",114.8686033,-34.07530333,"No-take"
"2023-03_SwC_stereo-BRUVs","14","Labridae","Coris","auricularis",81.92819,"1955.30455","18/03/2023 2:28",NA,NA,"42.7","Gidget Mirrabelle","Levi Peters","Yes","Yes","Yes","Yes","National Park Zone",114.8686033,-34.07530333,"No-take"
"2023-03_SwC_stereo-BRUVs","14","Labridae","Coris","auricularis",82.60004,"1485.42503","18/03/2023 2:28",NA,NA,"42.7","Gidget Mirrabelle","Levi Peters","Yes","Yes","Yes","Yes","National Park Zone",114.8686033,-34.07530333,"No-take"
"2023-03_SwC_stereo-BRUVs","14","Labridae","Coris","auricularis",82.60004,"1485.42503","18/03/2023 2:28",NA,NA,"42.7","Gidget Mirrabelle","Levi Peters","Yes","Yes","Yes","Yes","National Park Zone",114.8686033,-34.07530333,"No-take"
"2023-03_SwC_stereo-BRUVs","14","Labridae","Coris","auricularis",119.75728,"1580.52954","18/03/2023 2:28",NA,NA,"42.7","Gidget Mirrabelle","Levi Peters","Yes","Yes","Yes","Yes","National Park Zone",114.8686033,-34.07530333,"No-take"
"2023-03_SwC_stereo-BRUVs","14","Labridae","Coris","auricularis",119.75728,"1580.52954","18/03/2023 2:28",NA,NA,"42.7","Gidget Mirrabelle","Levi Peters","Yes","Yes","Yes","Yes","National Park Zone",114.8686033,-34.07530333,"No-take"
"2023-03_SwC_stereo-BRUVs","14","Labridae","Coris","auricularis",99.92229,"1591.40759","18/03/2023 2:28",NA,NA,"42.7","Gidget Mirrabelle","Levi Peters","Yes","Yes","Yes","Yes","National Park Zone",114.8686033,-34.07530333,"No-take"
"2023-03_SwC_stereo-BRUVs","14","Labridae","Coris","auricularis",99.92229,"1591.40759","18/03/2023 2:28",NA,NA,"42.7","Gidget Mirrabelle","Levi Peters","Yes","Yes","Yes","Yes","National Park Zone",114.8686033,-34.07530333,"No-take"
"2023-03_SwC_stereo-BRUVs","14","Labridae","Coris","auricularis",64.3192,"1270.51715","18/03/2023 2:28",NA,NA,"42.7","Gidget Mirrabelle","Levi Peters","Yes","Yes","Yes","Yes","National Park Zone",114.8686033,-34.07530333,"No-take"
"2023-03_SwC_stereo-BRUVs","14","Labridae","Coris","auricularis",64.3192,"1270.51715","18/03/2023 2:28",NA,NA,"42.7","Gidget Mirrabelle","Levi Peters","Yes","Yes","Yes","Yes","National Park Zone",114.8686033,-34.07530333,"No-take"
"2023-03_SwC_stereo-BRUVs","14","Labridae","Coris","auricularis",153.64972,"1984.37168","18/03/2023 2:28",NA,NA,"42.7","Gidget Mirrabelle","Levi Peters","Yes","Yes","Yes","Yes","National Park Zone",114.8686033,-34.07530333,"No-take"
"2023-03_SwC_stereo-BRUVs","14","Labridae","Coris","auricularis",153.64972,"1984.37168","18/03/2023 2:28",NA,NA,"42.7","Gidget Mirrabelle","Levi Peters","Yes","Yes","Yes","Yes","National Park Zone",114.8686033,-34.07530333,"No-take"
"2023-03_SwC_stereo-BRUVs","14","Labridae","Coris","auricularis",84.97713,"2005.30621","18/03/2023 2:28",NA,NA,"42.7","Gidget Mirrabelle","Levi Peters","Yes","Yes","Yes","Yes","National Park Zone",114.8686033,-34.07530333,"No-take"
"2023-03_SwC_stereo-BRUVs","14","Labridae","Coris","auricularis",84.97713,"2005.30621","18/03/2023 2:28",NA,NA,"42.7","Gidget Mirrabelle","Levi Peters","Yes","Yes","Yes","Yes","National Park Zone",114.8686033,-34.07530333,"No-take"
"2023-03_SwC_stereo-BRUVs","14","Labridae","Coris","auricularis",149.82978,"2083.76724","18/03/2023 2:28",NA,NA,"42.7","Gidget Mirrabelle","Levi Peters","Yes","Yes","Yes","Yes","National Park Zone",114.8686033,-34.07530333,"No-take"
"2023-03_SwC_stereo-BRUVs","14","Labridae","Coris","auricularis",149.82978,"2083.76724","18/03/2023 2:28",NA,NA,"42.7","Gidget Mirrabelle","Levi Peters","Yes","Yes","Yes","Yes","National Park Zone",114.8686033,-34.07530333,"No-take"
"2023-03_SwC_stereo-BRUVs","14","Labridae","Coris","auricularis",97.0388,"1239.33961","18/03/2023 2:28",NA,NA,"42.7","Gidget Mirrabelle","Levi Peters","Yes","Yes","Yes","Yes","National Park Zone",114.8686033,-34.07530333,"No-take"
"2023-03_SwC_stereo-BRUVs","14","Labridae","Coris","auricularis",97.0388,"1239.33961","18/03/2023 2:28",NA,NA,"42.7","Gidget Mirrabelle","Levi Peters","Yes","Yes","Yes","Yes","National Park Zone",114.8686033,-34.07530333,"No-take"
"2023-03_SwC_stereo-BRUVs","14","Labridae","Coris","auricularis",77.05702,"1200.68794","18/03/2023 2:28",NA,NA,"42.7","Gidget Mirrabelle","Levi Peters","Yes","Yes","Yes","Yes","National Park Zone",114.8686033,-34.07530333,"No-take"
"2023-03_SwC_stereo-BRUVs","14","Labridae","Coris","auricularis",77.05702,"1200.68794","18/03/2023 2:28",NA,NA,"42.7","Gidget Mirrabelle","Levi Peters","Yes","Yes","Yes","Yes","National Park Zone",114.8686033,-34.07530333,"No-take"
"2023-03_SwC_stereo-BRUVs","14","Labridae","Coris","auricularis",138.85303,"1456.35396","18/03/2023 2:28",NA,NA,"42.7","Gidget Mirrabelle","Levi Peters","Yes","Yes","Yes","Yes","National Park Zone",114.8686033,-34.07530333,"No-take"
