OpCode	ExportVersion	DateTimeCreate	PictureDirectory	EMObs
75	1.09	2023 06 19 10:21:18	R:\TAFI\Data\CERF\BRUVS Video\202103_TasFracture\Converted\	TF_75_1262_1263.EMObs
76	1.09	2023 06 19 10:21:18	R:\TAFI\Data\CERF\BRUVS Video\202103_TasFracture\Converted\	TF_76_286_287.EMObs
77	1.09	2023 06 19 10:21:18	R:\TAFI\Data\CERF\BRUVS Video\202103_TasFracture\Converted\	TF_77_286_287.EMObs
78	1.09	2023 06 19 10:21:18	R:\TAFI\Data\CERF\BRUVS Video\202103_TasFracture\Converted\	TF_78_286_287.EMObs
79	1.09	2023 06 19 10:21:18	R:\TAFI\Data\CERF\BRUVS Video\202103_TasFracture\Converted\	TF_79_1260_1261.EMObs
80	1.09	2023 06 19 10:21:18	R:\TAFI\Data\CERF\BRUVS Video\202103_TasFracture\Converted\	TF_80_282_283.EMObs
81	1.09	2023 06 19 10:21:18	R:\TAFI\Data\CERF\BRUVS Video\202103_TasFracture\Converted\	TF_81_406_407.EMObs
82	1.09	2023 06 19 10:21:18	R:\TAFI\Data\CERF\BRUVS Video\202103_TasFracture\Converted\	TF_82_282_283.EMObs
83	1.09	2023 06 19 10:21:18	R:\TAFI\Data\CERF\BRUVS Video\202103_TasFracture\Converted\	TF_83_286_287.EMObs
84	1.09	2023 06 19 10:21:18	R:\TAFI\Data\CERF\BRUVS Video\202103_TasFracture\Converted\	TF_84_1260_1261.EMObs
85	1.09	2023 06 19 10:21:18	R:\TAFI\Data\CERF\BRUVS Video\202103_TasFracture\Converted\	TF_85_282_283.EMObs
86	1.09	2023 06 19 10:21:18	R:\TAFI\Data\CERF\BRUVS Video\202103_TasFracture\Converted\	TF_86_1260_1261.EMObs
87	1.09	2023 06 19 10:21:18	R:\TAFI\Data\CERF\BRUVS Video\202103_TasFracture\Converted\	TF_87_406_407.EMObs
88	1.09	2023 06 19 10:21:18	R:\TAFI\Data\CERF\BRUVS Video\202103_TasFracture\Converted\	TF_88_1262_1263.EMObs
89	1.09	2023 06 19 10:21:18	R:\TAFI\Data\CERF\BRUVS Video\202103_TasFracture\Converted\	TF_89_406_407.EMObs
90	1.09	2023 06 19 10:21:18	R:\TAFI\Data\CERF\BRUVS Video\202103_TasFracture\Converted\	TF_90_1258_1259.EMObs
91	1.09	2023 06 19 10:21:18	R:\TAFI\Data\CERF\BRUVS Video\202103_TasFracture\Converted\	TF_91_1258_1259.EMObs
92	1.09	2023 06 19 10:21:18	R:\TAFI\Data\CERF\BRUVS Video\202103_TasFracture\Converted\	TF_92_406_407.EMObs
93	1.09	2023 06 19 10:21:18	R:\TAFI\Data\CERF\BRUVS Video\202103_TasFracture\Converted\	TF_93_282_283.EMObs
94	1.09	2023 06 19 10:21:18	R:\TAFI\Data\CERF\BRUVS Video\202103_TasFracture\Converted\	TF_94_1258_1259.EMObs
95	1.09	2023 06 19 10:21:18	R:\TAFI\Data\CERF\BRUVS Video\202103_TasFracture\Converted\	TF_95_1262_1263.EMObs
96	1.09	2023 06 19 10:21:18	R:\TAFI\Data\CERF\BRUVS Video\202103_TasFracture\Converted\	TF_96_1258_1259.EMObs
97	1.09	2023 06 19 10:21:18	R:\TAFI\Data\CERF\BRUVS Video\202103_TasFracture\Converted\	TF_97_406_407.EMObs
98	1.09	2023 06 19 10:21:18	R:\TAFI\Data\CERF\BRUVS Video\202103_TasFracture\Converted\	TF_98_282_283.EMObs
99	1.09	2023 06 19 10:21:18	R:\TAFI\Data\CERF\BRUVS Video\202103_TasFracture\Converted\	TF_99_1258_1259.EMObs
