OpCode	ImagePtPair	Index	Lx	Ly	Rx	Ry
163	21	0	373.88667	731.76136	349.36951	705.68182
163	21	1	65.88986	740.96591	98.06864	699.54545
163	22	0	1083.35196	851.42045	749.30567	856.02273
163	22	1	1437.31844	592.15909	1159.96808	607.50000
163	23	0	214.52514	88.97727	170.08779	128.86364
163	23	1	806.00160	185.62500	619.05826	211.70455
163	24	0	1307.07103	464.82955	1349.97606	464.82955
163	24	1	796.80766	403.46591	806.00160	403.46591
163	25	0	888.74701	667.32955	795.27534	670.39773
163	25	1	323.32003	544.60227	182.34637	538.46591
163	26	0	1002.13887	842.21591	715.59457	840.68182
163	26	1	292.67358	763.97727	159.36153	744.03409
163	27	0	645.10774	945.00000	72.01915	926.59091
163	27	1	1058.83480	796.19318	671.15722	806.93182
163	28	0	1095.61053	173.35227	1158.43575	170.28409
163	28	1	1529.25778	270.00000	1613.53551	245.45455
163	29	0	249.76856	857.55682	16.85555	829.94318
163	29	1	925.52275	851.42045	609.86433	834.54545
163	30	0	720.19154	851.42045	376.95132	837.61364
163	30	1	1172.22666	767.04545	815.19553	790.05682
163	31	0	1023.53951	123.07386	1284.46848	105.82386
163	31	1	1149.70072	161.42614	1408.58659	139.31818
164	0	0	1280.02512	739.00000	782.73343	748.60794
164	0	1	1286.68458	857.61290	744.32449	866.97022
164	1	0	490.45220	104.27047	476.73412	152.19355
164	1	1	400.45918	150.72208	394.55687	199.53846
164	2	0	150.41172	153.71960	238.07188	223.21588
164	2	1	265.86183	132.05707	324.49197	198.20347
164	3	0	157.43196	11.16625	148.72296	93.34988
164	3	1	60.51640	61.63772	45.77809	141.14144
164	4	0	127.73203	328.93300	178.15911	367.88337
164	4	1	235.58967	339.87593	256.98674	377.93300
164	5	0	492.75366	423.11911	240.20028	440.00248
164	5	1	414.59595	540.81141	188.39288	553.00496
164	6	0	404.22959	304.98759	349.69505	339.36725
164	6	1	329.42149	369.75186	265.73133	397.20844
164	7	0	1030.76274	376.97519	725.66643	389.25558
164	7	1	989.22749	491.76427	658.89742	501.81141
164	8	0	710.57781	537.94045	531.83950	550.52357
