Dot Point Measurements

Generated: Friday 22 July 2022 11:50:49

Filename	Frame	Time (mins)	Image row	Image col	Date	Location	Site #	Transect #	Latitude	Longitude	Rugosity	Depth	Collector	Fishing status	Spare	Spare	Broad	Morphology	Type	Fine	FieldOfView	CAAB_CODE			Radius %
npz9.5.JPG	      0		1630	2317													Open Water			Open					32.1
npz9.5.JPG	      0		2519	3283													Open Water			Open					88.4
npz9.5.JPG	      0		1453	2960													Open Water			Open					69.2
npz9.7.JPG	      0		1826	2565													Unconsolidated	Pebble	gravel (gravel 2-10mm)	Open		82001011			45.1
npz9.7.JPG	      0		1869	347													Unconsolidated	Sand	mud (coarse sand)	Open		82001014			76.6
npz9.7.JPG	      0		1933	2960													Unconsolidated	Sand	mud (coarse sand)	Open		82001014			63.7
npz9.7.JPG	      0		1853	1165													Unconsolidated	Sand	mud (coarse sand)	Open		82001014			35.4
npz9.7.JPG	      0		2480	2920													Unconsolidated	Pebble	gravel (gravel 2-10mm)	Open		82001011			63.3
npz9.7.JPG	      0		2313	1250													Unconsolidated	Pebble	gravel (gravel 2-10mm)	Open		82001011			29.1
npz9.7.JPG	      0		2224	1502													Unconsolidated	Pebble	gravel (gravel 2-10mm)	Open		82001011			15.0
npz9.7.JPG	      0		2156	1480													Unconsolidated	Pebble	gravel (gravel 2-10mm)	Open		82001011			15.4
npz9.7.JPG	      0		2456	2822													Unconsolidated	Sand	mud (coarse sand)	Open		82001014			58.0
npz9.7.JPG	      0		1890	1050													Unconsolidated	Sand	mud (coarse sand)	Open		82001014			40.3
npz9.7.JPG	      0		2686	463													Unknown			Limited					75.0
npz9.7.JPG	      0		2278	1270													Unconsolidated	Pebble	gravel (gravel 2-10mm)	Open		82001011			27.6
npz9.7.JPG	      0		2568	1624													Unconsolidated	Sand	mud (coarse sand)	Open		82001014			24.0
npz9.7.JPG	      0		2705	3500													Unconsolidated	Pebble	gravel (gravel 2-10mm)	Open		82001011			96.2
npz9.7.JPG	      0		2699	2080													Unconsolidated	Sand	mud (coarse sand)	Open		82001014			33.8
npz9.7.JPG	      0		1894	1326													Unconsolidated	Sand	mud (coarse sand)	Open		82001014			26.9
npz9.7.JPG	      0		1778	1099													Unconsolidated	Sand	mud (coarse sand)	Open		82001014			40.3
npz9.7.JPG	      0		1522	1963													Open Water			Open					34.1
npz9.7.JPG	      0		2014	461													Unknown			Limited					69.6
npz9.7.JPG	      0		1619	3591													Unknown			Open					100.0
npz9.8.JPG	      0		1518	3163													Open Water			Open					61.7
npz9.8.JPG	      0		2130	3811													Unconsolidated	Sand	mud (coarse sand)	Open		82001014			83.0
npz9.8.JPG	      0		2619	1257													Unconsolidated	Pebble	gravel (gravel 2-10mm)	Open		82001011			50.7
npz9.8.JPG	      0		2131	2496													Unconsolidated	Pebble	gravel (gravel 2-10mm)	Open		82001011			17.0
npz9.8.JPG	      0		2272	1308													Unconsolidated	Pebble	gravel (gravel 2-10mm)	Open		82001011			44.1
npz9.8.JPG	      0		2860	1354													Unconsolidated	Sand	mud (coarse sand)	Open		82001014			52.6
npz9.8.JPG	      0		2416	3729													Unconsolidated	Sand	mud (coarse sand)	Open		82001014			79.3
npz9.8.JPG	      0		2934	3543													Unknown			Limited					78.0
npz9.8.JPG	      0		2051	220													Unconsolidated	Sand	mud (coarse sand)	Open		82001014			99.7
npz9.8.JPG	      0		2305	2125													Unconsolidated	Sand	mud (coarse sand)	Open		82001014			4.6
npz9.8.JPG	      0		2045	215													Unconsolidated	Sand	mud (coarse sand)	Open		82001014			100.0
npz9.8.JPG	      0		2530	3891													Unknown			Limited					88.3
npz9.8.JPG	      0		1956	3325													Unconsolidated	Sand	mud (coarse sand)	Open		82001014			59.9
npz9.8.JPG	      0		2445	1504													Unconsolidated	Pebble	gravel (gravel 2-10mm)	Open		82001011			35.9
npz9.8.JPG	      0		1800	585													Unconsolidated	Sand	mud (coarse sand)	Open		82001014			83.7
npz9.8.JPG	      0		2549	1639													Unconsolidated	Pebble	gravel (gravel 2-10mm)	Open		82001011			31.8
npz9.8.JPG	      0		1550	1635													Unconsolidated	Sand	mud (coarse sand)	Open		82001014			44.1
npz9.8.JPG	      0		2270	3674													Unconsolidated	Sand	mud (coarse sand)	Open		82001014			76.0
npz9.8.JPG	      0		2297	3299													Unconsolidated	Sand	mud (coarse sand)	Open		82001014			57.0
npz9.8.JPG	      0		1925	770													Unconsolidated	Sand	mud (coarse sand)	Open		82001014			73.1
npz9.9.JPG	      0		2579	3549													Sponges	Hollow forms		Open		10000909			99.7
npz9.9.JPG	      0		2207	339													Octocoral/Black	Fan (2D)		Open		11168912			81.2
npz9.9.JPG	      0		2810	821													Unconsolidated	Sand	mud (coarse sand)	Open		82001014			63.8
npz9.9.JPG	      0		1758	173													Open Water			Open					93.9
npz9.9.JPG	      0		1721	3458													Invertebrate Complex	Complex 1		Open					96.5
npz9.9.JPG	      0		2771	3328													Sponges	Hollow forms		Open		10000909			90.8
npz9.9.JPG	      0		2533	253													Invertebrate Complex	Complex 1		Open					87.8
npz9.9.JPG	      0		1925	1385													Unconsolidated	Sand	mud (coarse sand)	Open		82001014			27.9
npz9.9.JPG	      0		2814	2586													Unconsolidated	Sand	mud (coarse sand)	Open		82001014			55.3
npz9.9.JPG	      0		1913	552													Unknown			Open					71.3
npz9.9.JPG	      0		1541	1132													Open Water			Open					52.6
npz9.9.JPG	      0		2161	3520													Unconsolidated	Sand	mud (coarse sand)	Open		82001014			96.0
npz9.9.JPG	      0		2566	2784													Unconsolidated	Sand	mud (coarse sand)	Open		82001014			58.4
npz9.9.JPG	      0		2033	134													Sponges	Massive forms		Open		10000903			93.2
npz9.9.JPG	      0		2033	3498													Sponges	Hollow forms		Open		10000909			95.2
npz9.9.JPG	      0		2947	2873													Sponges	Small mixed		Open		10000000			72.6
npz9.9.JPG	      0		1791	1758													Invertebrate Complex	Complex 1		Open					23.5
npz9.9.JPG	      0		2532	1738													Macroalgae	Encrusting	Red	Open		80300929			18.1
npz9.9.JPG	      0		1998	14													Unknown			Open					100.0
npz9.9.JPG	      0		1598	2047													Unknown			Open					36.9
