OpCode	ExportVersion	DateTimeCreate	PictureDirectory	EMObs
IO36	1.08	2021 03 05 10:42:10	E:\20201022\36\	IO36.EMObs
IO306	1.08	2021 03 05 10:42:10	E:\20201022\306\	IO306.EMObs
IO34	1.08	2021 03 05 10:42:10	F:\20201016\IO34\	IO34.EMObs
FH41	1.08	2021 03 05 10:42:10	F:\	FH41.EMObs
IO308	1.08	2021 03 05 10:42:10	E:\20201022\308\	IO308.EMObs
IO92	1.08	2021 03 05 10:42:10	G:\20201016\IO92\	IO92.EMObs
FH45	1.08	2021 03 05 10:42:10	F:\	FH45.EMObs
IO66	1.08	2021 03 05 10:42:10	F:\19102020\66\	IO66.EMObs
IO153	1.08	2021 03 05 10:42:10	G:\20201016\IO153\	IO153.EMObs
IO195	1.08	2021 03 05 10:42:10	F:\20201016\IO195\	IO195.EMObs
FH48	1.08	2021 03 05 10:42:10	F:\	FH48.EMObs
FH70	1.08	2021 03 05 10:42:10	F:\	FH70.EMObs
FH74	1.08	2021 03 05 10:42:10	E:\	FH74.EMObs
FH56	1.08	2021 03 05 10:42:10	F:\	FH56.EMObs
FH89	1.08	2021 03 05 10:42:10	E:\	FH89.EMObs
IO74	1.08	2021 03 05 10:42:10	F:\19102020\74\	IO74.EMObs
FH57	1.08	2021 03 05 10:42:10	F:\	FH57.EMObs
FH96	1.08	2021 03 05 10:42:10	E:\	FH96.EMObs
FH63	1.08	2021 03 05 10:42:10	E:\	FH63.EMObs
IO310	1.08	2021 03 05 10:42:10	F:\20201015\IO310\	IO310.EMObs
IO377	1.08	2021 03 05 10:42:10	E:\20201022\377\	IO377.EMObs
FH58	1.08	2021 03 05 10:42:10	E:\	FH58.EMObs
FH65	1.08	2021 03 05 10:42:10	E:\	FH65.EMObs
FH59	1.08	2021 03 05 10:42:10	E:\	FH59.EMObs
IO126	1.08	2021 03 05 10:42:10	F:\20201015\126\	IO126.EMObs
FH60	1.08	2021 03 05 10:42:10	F:\	FH60.EMObs
FH61	1.08	2021 03 05 10:42:10	E:\	FH61.EMObs
IO122	1.08	2021 03 05 10:42:10	F:\20201015\122\	IO122.EMObs
IO146	1.08	2021 03 05 10:42:10	F:\20201013\146\	IO146.EMObs
