Sample,Family,Genus,Species,Count
9DKC3-4,Arripidae,Arripis,georgianus,1
9DKC3-4,Arripidae,Arripis,georgianus,1
9DKC3-4,Arripidae,Arripis,georgianus,1
9DKC3-4,Arripidae,Arripis,georgianus,1
9DKC3-4,Arripidae,Arripis,georgianus,1
9DKC3-4,Arripidae,Arripis,georgianus,1
9DKC3-4,Arripidae,Arripis,georgianus,1
9DKC3-4,Arripidae,Arripis,georgianus,1
9DKC3-4,Arripidae,Arripis,georgianus,1
9DKC3-4,Arripidae,Arripis,georgianus,1
9DKC3-4,Labridae,Coris,auricularis,1
9DKC3-4,Labridae,Coris,auricularis,1
9DKC3-4,Labridae,Coris,auricularis,1
9DKC3-4,Labridae,Coris,auricularis,1
9DKC3-4,Labridae,Notolabrus,parilus,1
9DKC3-4,Pomacentridae,Parma,mccullochi,1
9DKC3-4,Pomacentridae,Parma,mccullochi,1
9DKC3-4,Pomacentridae,Parma,mccullochi,1
9DKC3-4,Pomacentridae,Parma,mccullochi,1
9DKC3-4,Pomacentridae,Parma,mccullochi,1
9DKC3-4,Pomacentridae,Parma,mccullochi,1
9DKC3-4,Pomacentridae,Parma,mccullochi,1
9DKC3-4,Pomacentridae,Parma,mccullochi,1
9DKC3-4,Pomacentridae,Parma,mccullochi,1
9DKC3-4,Pomacentridae,Parma,mccullochi,1
9DKC3-4,Pomacentridae,Parma,mccullochi,1
9DKC3-4,Pomacentridae,Parma,mccullochi,1
9DKC3-4,Pomacentridae,Parma,mccullochi,1
9DKC3-5,Labridae,Coris,auricularis,1
9DKC3-5,Labridae,Coris,auricularis,1
9DKC3-5,Labridae,Coris,auricularis,1
9DKC3-5,Labridae,Coris,auricularis,1
9DKC3-5,Labridae,Coris,auricularis,1
9DKC3-5,Labridae,Coris,auricularis,1
9DKC3-5,Labridae,Coris,auricularis,1
9DKC3-5,Labridae,Coris,auricularis,1
9DKC3-5,Labridae,Coris,auricularis,1
9DKC3-5,Labridae,Coris,auricularis,1
9DKC3-5,Labridae,Coris,auricularis,1
9DKC3-5,Kyphosidae,Kyphosus,cornelii,1
9DKC3-5,Labridae,Notolabrus,parilus,1
9DKC3-5,Labridae,Ophthalmolepis,lineolatus,1
9DKC3-5,Labridae,Ophthalmolepis,lineolatus,1
9DKC3-5,Pomacentridae,Parma,mccullochi,1
9DKC3-5,Pomacentridae,Parma,mccullochi,1
9DKC3-5,Pomacentridae,Parma,mccullochi,1
9DKC3-5,Pomacentridae,Parma,mccullochi,1
9DKC3-5,Pomacentridae,Parma,mccullochi,1
9DKC3-5,Pomacentridae,Parma,mccullochi,1
9DKC3-5,Pomacentridae,Parma,mccullochi,1
9DKC3-5,Pomacentridae,Parma,mccullochi,1
9DKC3-5,Pomacentridae,Parma,mccullochi,1
9DKC3-5,Scaridae,Scarus,ghobban,1
9DKC3-5,Scaridae,Scarus,ghobban,1
9DKC3-6,Labridae,Austrolabrus,maculatus,1
9DKC3-6,Labridae,Austrolabrus,maculatus,1
9DKC3-6,Labridae,Coris,auricularis,1
9DKC3-6,Labridae,Coris,auricularis,1
9DKC3-6,Labridae,Coris,auricularis,1
9DKC3-6,Labridae,Coris,auricularis,1
9DKC3-6,Labridae,Coris,auricularis,1
9DKC3-6,Labridae,Coris,auricularis,1
9DKC3-6,Labridae,Coris,auricularis,1
9DKC3-6,Labridae,Coris,auricularis,1
9DKC3-6,Labridae,Coris,auricularis,1
9DKC3-6,Labridae,Coris,auricularis,1
9DKC3-6,Labridae,Coris,auricularis,1
9DKC3-6,Labridae,Coris,auricularis,1
9DKC3-6,Labridae,Coris,auricularis,1
9DKC3-6,Labridae,Coris,auricularis,1
9DKC3-6,Labridae,Coris,auricularis,1
9DKC3-6,Labridae,Coris,auricularis,1
9DKC3-6,Labridae,Coris,auricularis,1
9DKC3-6,Labridae,Coris,auricularis,1
9DKC3-6,Labridae,Coris,auricularis,1
9DKC3-6,Labridae,Coris,auricularis,1
9DKC3-6,Labridae,Coris,auricularis,1
9DKC3-6,Labridae,Coris,auricularis,1
9DKC3-6,Labridae,Coris,auricularis,1
9DKC3-6,Labridae,Coris,auricularis,1
9DKC3-6,Kyphosidae,Kyphosus,sydneyanus,1
9DKC3-6,Pomacentridae,Parma,mccullochi,1
9DKC3-6,Pomacentridae,Parma,mccullochi,1
9DKC3-6,Pomacentridae,Parma,mccullochi,1
9DKC3-6,Pomacentridae,Parma,mccullochi,1
9DKC3-6,Pomacentridae,Parma,mccullochi,1
9DKC3-7,Labridae,Coris,auricularis,1
9DKC3-7,Labridae,Coris,auricularis,1
9DKC3-7,Labridae,Coris,auricularis,1
9DKC3-7,Labridae,Coris,auricularis,1
9DKC3-7,Labridae,Coris,auricularis,1
9DKC3-7,Labridae,Coris,auricularis,1
9DKC3-7,Labridae,Coris,auricularis,1
9DKC3-7,Labridae,Coris,auricularis,1
9DKC3-7,Labridae,Coris,auricularis,1
9DKC3-7,Labridae,Coris,auricularis,1
9DKC3-7,Labridae,Coris,auricularis,1
9DKC3-7,Pomacentridae,Parma,mccullochi,1
9DKC3-7,Pomacentridae,Parma,mccullochi,1
9DKC3-7,Pomacentridae,Parma,mccullochi,1
9DKC3-7,Pomacentridae,Parma,mccullochi,1
9DKC3-7,Pomacentridae,Parma,mccullochi,1
9DKC3-7,Pomacentridae,Parma,mccullochi,1
9DKC3-7,Pomacentridae,Parma,mccullochi,1
9DKC3-8,Labridae,Austrolabrus,maculatus,1
9DKC3-8,Labridae,Coris,auricularis,1
9DKC3-8,Labridae,Coris,auricularis,1
9DKC3-8,Labridae,Coris,auricularis,1
9DKC3-8,Labridae,Coris,auricularis,1
9DKC3-8,Labridae,Coris,auricularis,1
9DKC3-8,Labridae,Coris,auricularis,1
9DKC3-8,Labridae,Coris,auricularis,1
9DKC3-8,Labridae,Coris,auricularis,1
9DKC3-8,Labridae,Coris,auricularis,1
9DKC3-8,Labridae,Coris,auricularis,1
9DKC3-8,Labridae,Coris,auricularis,1
9DKC3-8,Labridae,Coris,auricularis,1
9DKC3-8,Labridae,Ophthalmolepis,lineolatus,1
9DKC3-8,Pomacentridae,Parma,mccullochi,1
9DKC3-8,Pomacentridae,Parma,mccullochi,1
9DKC3-8,Pomacentridae,Parma,mccullochi,1
9DKC3-8,Carangidae,Pseudocaranx,spp,1
9DKC3-8,Carangidae,Pseudocaranx,spp,1
9DKC3-8,Carangidae,Pseudocaranx,spp,1
9DKC3-9,Labridae,Coris,auricularis,1
9DKC3-9,Labridae,Coris,auricularis,1
9DKC3-9,Labridae,Coris,auricularis,1
9DKC3-9,Labridae,Coris,auricularis,1
9DKC3-9,Labridae,Coris,auricularis,1
9DKC3-9,Labridae,Notolabrus,parilus,1
9DKC3-9,Pomacentridae,Parma,mccullochi,1
9DKC3-9,Pomacentridae,Parma,mccullochi,1
9DKC4-1,Pomacentridae,Parma,mccullochi,1
9DKC4-1,Pomacentridae,Parma,mccullochi,1
9DKC4-10,Labridae,Coris,auricularis,1
9DKC4-10,Labridae,Coris,auricularis,1
9DKC4-10,Labridae,Coris,auricularis,1
9DKC4-10,Labridae,Coris,auricularis,1
9DKC4-10,Labridae,Coris,auricularis,1
9DKC4-10,Labridae,Coris,auricularis,1
9DKC4-10,Labridae,Coris,auricularis,1
9DKC4-10,Labridae,Coris,auricularis,1
9DKC4-10,Labridae,Coris,auricularis,1
9DKC4-10,Labridae,Coris,auricularis,1
9DKC4-10,Labridae,Coris,auricularis,1
9DKC4-10,Labridae,Coris,auricularis,1
9DKC4-10,Labridae,Coris,auricularis,1
9DKC4-10,Labridae,Coris,auricularis,1
9DKC4-10,Labridae,Coris,auricularis,1
9DKC4-10,Labridae,Coris,auricularis,1
9DKC4-10,Labridae,Coris,auricularis,1
9DKC4-10,Kyphosidae,Kyphosus,cornelii,1
9DKC4-10,Kyphosidae,Kyphosus,cornelii,1
9DKC4-10,Kyphosidae,Kyphosus,cornelii,1
9DKC4-10,Kyphosidae,Kyphosus,cornelii,1
9DKC4-10,Kyphosidae,Kyphosus,cornelii,1
9DKC4-10,Kyphosidae,Kyphosus,cornelii,1
9DKC4-10,Labridae,Notolabrus,parilus,1
9DKC4-10,Pomacentridae,Parma,mccullochi,1
9DKC4-11,Labridae,Coris,auricularis,1
9DKC4-11,Labridae,Coris,auricularis,1
9DKC4-11,Labridae,Coris,auricularis,1
9DKC4-11,Labridae,Coris,auricularis,1
9DKC4-11,Labridae,Notolabrus,parilus,1
9DKC4-11,Pomacentridae,Parma,mccullochi,1
9DKC4-11,Pomacentridae,Parma,mccullochi,1
9DKC4-12,Labridae,Coris,auricularis,1
9DKC4-12,Labridae,Coris,auricularis,1
9DKC4-12,Labridae,Coris,auricularis,1
9DKC4-12,Labridae,Coris,auricularis,1
9DKC4-12,Labridae,Coris,auricularis,1
9DKC4-12,Labridae,Coris,auricularis,1
9DKC4-12,Labridae,Coris,auricularis,1
9DKC4-12,Labridae,Coris,auricularis,1
9DKC4-12,Labridae,Coris,auricularis,1
9DKC4-12,Labridae,Coris,auricularis,1
9DKC4-12,Labridae,Coris,auricularis,1
9DKC4-12,Labridae,Coris,auricularis,1
9DKC4-12,Labridae,Coris,auricularis,1
9DKC4-12,Labridae,Coris,auricularis,1
9DKC4-12,Pomacentridae,Parma,mccullochi,1
9DKC4-2,Pomacentridae,Parma,mccullochi,1
9DKC4-2,Pomacentridae,Parma,mccullochi,1
9DKC4-2,Pempherididae,Pempheris,klunzingeri,200
9DKC4-3,Pomacentridae,Parma,mccullochi,1
9DKC4-3,Pomacentridae,Parma,mccullochi,1
9DKC4-3,Pomacentridae,Parma,mccullochi,1
9DKC4-3,Pomacentridae,Parma,mccullochi,1
9DKC4-4,Labridae,Notolabrus,parilus,1
9DKC4-4,Pomacentridae,Parma,mccullochi,1
9DKC4-4,Pomacentridae,Parma,mccullochi,1
9DKC4-4,Pomacentridae,Parma,mccullochi,1
9DKC4-5,Labridae,Anampses,geographicus,1
9DKC4-5,Pomacentridae,Parma,mccullochi,1
9DKC4-5,Pomacentridae,Parma,mccullochi,1
9DKC4-5,Labridae,Pseudolabrus,biserialis,1
9DKC4-5,Plesiopidae,Trachinops,noarlungae,1
9DKC4-5,Plesiopidae,Trachinops,noarlungae,1
9DKC4-5,Plesiopidae,Trachinops,noarlungae,1
9DKC4-5,Plesiopidae,Trachinops,noarlungae,1
9DKC4-5,Plesiopidae,Trachinops,noarlungae,1
9DKC4-5,Plesiopidae,Trachinops,noarlungae,1
9DKC4-5,Plesiopidae,Trachinops,noarlungae,1
9DKC4-5,Plesiopidae,Trachinops,noarlungae,1
9DKC4-5,Plesiopidae,Trachinops,noarlungae,1
9DKC4-5,Plesiopidae,Trachinops,noarlungae,1
9DKC4-5,Plesiopidae,Trachinops,noarlungae,1
9DKC4-6,Pomacentridae,Parma,mccullochi,1
9DKC4-6,Labridae,Pseudolabrus,biserialis,1
9DKC4-7,Pomacentridae,Parma,mccullochi,1
9DKC4-7,Pomacentridae,Parma,mccullochi,1
9DKC4-7,Pomacentridae,Parma,mccullochi,1
9DKC4-7,Pomacentridae,Parma,mccullochi,1
9DKC4-7,Pomacentridae,Parma,mccullochi,1
9DKC4-8,Labridae,Coris,auricularis,1
9DKC4-8,Labridae,Coris,auricularis,1
9DKC4-8,Pomacentridae,Parma,mccullochi,1
9DKC4-8,Pomacentridae,Parma,mccullochi,1
9DKC4-8,Pomacentridae,Parma,mccullochi,1
9DKC4-8,Pomacentridae,Parma,mccullochi,1
9DKC4-8,Pomacentridae,Parma,mccullochi,1
9DKC4-8,Pomacentridae,Parma,mccullochi,1
9DKC4-8,Carangidae,Seriola,hippos,1
9DKR1-1,Labridae,Achoerodus,gouldii,1
9DKR1-1,Labridae,Austrolabrus,maculatus,1
9DKR1-1,Labridae,Coris,auricularis,1
9DKR1-1,Labridae,Coris,auricularis,1
9DKR1-1,Labridae,Coris,auricularis,1
9DKR1-1,Labridae,Coris,auricularis,1
9DKR1-1,Labridae,Coris,auricularis,1
9DKR1-1,Labridae,Coris,auricularis,1
9DKR1-1,Labridae,Coris,auricularis,1
9DKR1-1,Kyphosidae,Kyphosus,cornelii,1
9DKR1-1,Kyphosidae,Kyphosus,cornelii,1
9DKR1-1,Kyphosidae,Kyphosus,cornelii,1
9DKR1-1,Kyphosidae,Kyphosus,cornelii,1
9DKR1-1,Kyphosidae,Kyphosus,cornelii,1
9DKR1-1,Kyphosidae,Kyphosus,cornelii,1
9DKR1-1,Kyphosidae,Kyphosus,cornelii,1
9DKR1-1,Kyphosidae,Kyphosus,cornelii,1
9DKR1-1,Kyphosidae,Kyphosus,cornelii,1
9DKR1-1,Kyphosidae,Kyphosus,cornelii,1
9DKR1-1,Kyphosidae,Kyphosus,cornelii,1
9DKR1-1,Kyphosidae,Kyphosus,cornelii,1
9DKR1-1,Kyphosidae,Kyphosus,cornelii,1
9DKR1-1,Kyphosidae,Kyphosus,cornelii,1
9DKR1-1,Kyphosidae,Kyphosus,cornelii,1
9DKR1-1,Labridae,Notolabrus,parilus,1
9DKR1-1,Labridae,Notolabrus,parilus,1
9DKR1-1,Pomacentridae,Parma,mccullochi,1
9DKR1-1,Pomacentridae,Parma,mccullochi,1
9DKR1-1,Pomacentridae,Parma,mccullochi,1
9DKR1-1,Pomacentridae,Parma,mccullochi,1
9DKR1-1,Pomacentridae,Parma,mccullochi,1
9DKR1-1,Pomacentridae,Parma,mccullochi,1
9DKR1-1,Pomacentridae,Parma,mccullochi,1
9DKR1-1,Mullidae,Parupeneus,spilurus,1
9DKR1-1,Mullidae,Parupeneus,spilurus,1
9DKR1-1,Mullidae,Parupeneus,spilurus,1
9DKR1-1,Mullidae,Parupeneus,spilurus,1
9DKR1-1,Mullidae,Parupeneus,spilurus,1
9DKR1-1,Mullidae,Parupeneus,spilurus,1
9DKR1-1,Mullidae,Parupeneus,spilurus,1
9DKR1-1,Mullidae,Parupeneus,spilurus,1
9DKR1-1,Mullidae,Parupeneus,spilurus,1
9DKR1-10,Labridae,Coris,auricularis,1
9DKR1-10,Labridae,Coris,auricularis,1
9DKR1-10,Labridae,Coris,auricularis,1
9DKR1-10,Kyphosidae,Kyphosus,sydneyanus,40
9DKR1-10,Labridae,Notolabrus,parilus,1
9DKR1-10,Labridae,Ophthalmolepis,lineolatus,1
9DKR1-10,Pomacentridae,Parma,mccullochi,1
9DKR1-10,Pomacentridae,Parma,mccullochi,1
9DKR1-10,Pomacentridae,Parma,mccullochi,1
9DKR1-10,Pomacentridae,Parma,mccullochi,1
9DKR1-10,Pomacentridae,Parma,mccullochi,1
9DKR1-10,Pomacentridae,Parma,mccullochi,1
9DKR1-10,Pomacentridae,Parma,mccullochi,1
9DKR1-10,Pomacentridae,Parma,mccullochi,1
9DKR1-10,Pomacentridae,Parma,mccullochi,1
9DKR1-11,Labridae,Coris,auricularis,1
9DKR1-12,Labridae,Coris,auricularis,1
9DKR1-12,Labridae,Notolabrus,parilus,1
9DKR1-2,Labridae,Coris,auricularis,1
9DKR1-2,Labridae,Coris,auricularis,1
9DKR1-2,Labridae,Coris,auricularis,1
9DKR1-2,Labridae,Coris,auricularis,1
9DKR1-2,Labridae,Coris,auricularis,1
9DKR1-2,Labridae,Coris,auricularis,1
9DKR1-2,Labridae,Coris,auricularis,1
9DKR1-2,Labridae,Coris,auricularis,1
9DKR1-2,Labridae,Coris,auricularis,1
9DKR1-2,Labridae,Coris,auricularis,1
9DKR1-2,Labridae,Coris,auricularis,1
9DKR1-2,Kyphosidae,Kyphosus,sydneyanus,1
9DKR1-2,Labridae,Notolabrus,parilus,1
9DKR1-2,Pomacentridae,Parma,mccullochi,1
9DKR1-2,Pomacentridae,Parma,mccullochi,1
9DKR1-2,Pomacentridae,Parma,mccullochi,1
9DKR1-2,Pomacentridae,Parma,mccullochi,1
9DKR1-2,Pomacentridae,Parma,mccullochi,1
9DKR1-2,Pomacentridae,Parma,mccullochi,1
9DKR1-2,Pomacentridae,Parma,mccullochi,1
9DKR1-2,Mullidae,Parupeneus,spilurus,1
9DKR1-2,Carangidae,Seriola,hippos,1
9DKR1-3,Cheilodactylidae,Cheilodactylus,rubrolabiatus,1
9DKR1-3,Labridae,Coris,auricularis,1
9DKR1-3,Labridae,Coris,auricularis,1
9DKR1-3,Labridae,Coris,auricularis,1
9DKR1-3,Labridae,Coris,auricularis,1
9DKR1-3,Labridae,Coris,auricularis,1
9DKR1-3,Labridae,Coris,auricularis,1
9DKR1-3,Labridae,Coris,auricularis,1
9DKR1-3,Labridae,Coris,auricularis,1
9DKR1-3,Labridae,Coris,auricularis,1
9DKR1-3,Labridae,Coris,auricularis,1
9DKR1-3,Labridae,Coris,auricularis,1
9DKR1-3,Labridae,Coris,auricularis,1
9DKR1-3,Labridae,Coris,auricularis,1
9DKR1-3,Labridae,Coris,auricularis,1
9DKR1-3,Labridae,Coris,auricularis,1
9DKR1-3,Labridae,Coris,auricularis,1
9DKR1-3,Labridae,Coris,auricularis,1
9DKR1-3,Labridae,Coris,auricularis,1
9DKR1-3,Labridae,Coris,auricularis,1
9DKR1-3,Labridae,Coris,auricularis,1
9DKR1-3,Labridae,Coris,auricularis,1
9DKR1-3,Labridae,Coris,auricularis,1
9DKR1-3,Labridae,Coris,auricularis,1
9DKR1-3,Labridae,Coris,auricularis,1
9DKR1-3,Labridae,Coris,auricularis,1
9DKR1-3,Labridae,Coris,auricularis,1
9DKR1-3,Labridae,Coris,auricularis,1
9DKR1-3,Labridae,Coris,auricularis,1
9DKR1-3,Labridae,Coris,auricularis,1
9DKR1-3,Labridae,Coris,auricularis,1
9DKR1-3,Labridae,Coris,auricularis,1
9DKR1-3,Labridae,Coris,auricularis,1
9DKR1-3,Kyphosidae,Kyphosus,cornelii,1
9DKR1-3,Kyphosidae,Kyphosus,cornelii,1
9DKR1-3,Kyphosidae,Kyphosus,sydneyanus,1
9DKR1-3,Labridae,Notolabrus,parilus,1
9DKR1-3,Labridae,Notolabrus,parilus,1
9DKR1-3,Labridae,Notolabrus,parilus,1
9DKR1-3,Pomacentridae,Parma,mccullochi,1
9DKR1-3,Pomacentridae,Parma,mccullochi,1
9DKR1-3,Pomacentridae,Parma,mccullochi,1
9DKR1-3,Pomacentridae,Parma,mccullochi,1
9DKR1-3,Mullidae,Parupeneus,spilurus,1
9DKR1-4,Labridae,Austrolabrus,maculatus,1
9DKR1-4,Labridae,Coris,auricularis,1
9DKR1-4,Labridae,Coris,auricularis,1
9DKR1-4,Labridae,Coris,auricularis,1
9DKR1-4,Labridae,Coris,auricularis,1
9DKR1-4,Labridae,Coris,auricularis,1
9DKR1-4,Labridae,Coris,auricularis,1
9DKR1-4,Labridae,Coris,auricularis,1
9DKR1-4,Labridae,Coris,auricularis,1
9DKR1-4,Labridae,Coris,auricularis,1
9DKR1-4,Labridae,Coris,auricularis,1
9DKR1-4,Labridae,Coris,auricularis,1
9DKR1-4,Labridae,Coris,auricularis,1
9DKR1-4,Labridae,Coris,auricularis,1
9DKR1-4,Labridae,Coris,auricularis,1
9DKR1-4,Labridae,Coris,auricularis,1
9DKR1-4,Labridae,Coris,auricularis,1
9DKR1-4,Labridae,Coris,auricularis,1
9DKR1-4,Labridae,Coris,auricularis,1
9DKR1-4,Labridae,Coris,auricularis,1
9DKR1-4,Labridae,Coris,auricularis,1
9DKR1-4,Labridae,Coris,auricularis,1
9DKR1-4,Labridae,Coris,auricularis,1
9DKR1-4,Labridae,Coris,auricularis,1
9DKR1-4,Labridae,Coris,auricularis,1
9DKR1-4,Labridae,Coris,auricularis,1
9DKR1-4,Labridae,Coris,auricularis,1
9DKR1-4,Labridae,Coris,auricularis,1
9DKR1-4,Labridae,Coris,auricularis,1
9DKR1-4,Labridae,Coris,auricularis,1
9DKR1-4,Labridae,Coris,auricularis,1
9DKR1-4,Labridae,Coris,auricularis,1
9DKR1-4,Labridae,Coris,auricularis,1
9DKR1-4,Labridae,Coris,auricularis,1
9DKR1-4,Labridae,Coris,auricularis,1
9DKR1-4,Labridae,Coris,auricularis,1
9DKR1-4,Labridae,Coris,auricularis,1
9DKR1-4,Labridae,Coris,auricularis,1
9DKR1-4,Labridae,Coris,auricularis,1
9DKR1-4,Labridae,Coris,auricularis,1
9DKR1-4,Labridae,Coris,auricularis,1
9DKR1-4,Labridae,Coris,auricularis,1
9DKR1-4,Labridae,Coris,auricularis,1
9DKR1-4,Labridae,Coris,auricularis,1
9DKR1-4,Labridae,Coris,auricularis,1
9DKR1-4,Labridae,Coris,auricularis,1
9DKR1-4,Labridae,Coris,auricularis,1
9DKR1-4,Labridae,Coris,auricularis,1
9DKR1-4,Labridae,Coris,auricularis,1
9DKR1-4,Labridae,Coris,auricularis,1
9DKR1-4,Labridae,Coris,auricularis,1
9DKR1-4,Labridae,Coris,auricularis,1
9DKR1-4,Labridae,Coris,auricularis,1
9DKR1-4,Labridae,Coris,auricularis,1
9DKR1-4,Labridae,Coris,auricularis,1
9DKR1-4,Labridae,Coris,auricularis,1
9DKR1-4,Labridae,Coris,auricularis,1
9DKR1-4,Labridae,Coris,auricularis,1
9DKR1-4,Labridae,Coris,auricularis,1
9DKR1-4,Labridae,Coris,auricularis,1
9DKR1-4,Labridae,Coris,auricularis,1
9DKR1-4,Labridae,Coris,auricularis,1
9DKR1-4,Labridae,Coris,auricularis,1
9DKR1-4,Labridae,Coris,auricularis,1
9DKR1-4,Labridae,Coris,auricularis,1
9DKR1-4,Labridae,Coris,auricularis,1
9DKR1-4,Labridae,Coris,auricularis,1
9DKR1-4,Labridae,Coris,auricularis,1
9DKR1-4,Labridae,Coris,auricularis,1
9DKR1-4,Labridae,Coris,auricularis,1
9DKR1-4,Labridae,Coris,auricularis,1
9DKR1-4,Labridae,Coris,auricularis,1
9DKR1-4,Labridae,Coris,auricularis,1
9DKR1-4,Labridae,Coris,auricularis,1
9DKR1-4,Labridae,Coris,auricularis,1
9DKR1-4,Labridae,Coris,auricularis,1
9DKR1-4,Labridae,Coris,auricularis,1
9DKR1-4,Labridae,Coris,auricularis,1
9DKR1-4,Labridae,Coris,auricularis,1
9DKR1-4,Labridae,Coris,auricularis,1
9DKR1-4,Labridae,Coris,auricularis,1
9DKR1-4,Labridae,Coris,auricularis,1
9DKR1-4,Labridae,Coris,auricularis,1
9DKR1-4,Labridae,Notolabrus,parilus,1
9DKR1-4,Pomacentridae,Parma,mccullochi,1
9DKR1-4,Pomacentridae,Parma,mccullochi,1
9DKR1-4,Pomacentridae,Parma,mccullochi,1
9DKR1-4,Pomacentridae,Parma,mccullochi,1
9DKR1-4,Pomacentridae,Parma,mccullochi,1
9DKR1-4,Pomacentridae,Parma,mccullochi,1
9DKR1-4,Pomacentridae,Parma,mccullochi,1
9DKR1-4,Mullidae,Parupeneus,spilurus,1
9DKR1-4,Mullidae,Parupeneus,spilurus,1
9DKR1-4,Mullidae,Parupeneus,spilurus,1
9DKR1-5,Pomacentridae,Chromis,klunzingeri,1
9DKR1-5,Pomacentridae,Chromis,klunzingeri,1
9DKR1-5,Labridae,Coris,auricularis,1
9DKR1-5,Labridae,Coris,auricularis,1
9DKR1-5,Labridae,Coris,auricularis,1
9DKR1-5,Labridae,Coris,auricularis,1
9DKR1-5,Labridae,Notolabrus,parilus,1
9DKR1-5,Pomacentridae,Parma,mccullochi,1
9DKR1-5,Pomacentridae,Parma,mccullochi,1
9DKR1-5,Pomacentridae,Parma,mccullochi,1
9DKR1-5,Pomacentridae,Parma,mccullochi,1
9DKR1-5,Mullidae,Parupeneus,spilurus,1
9DKR1-6,Labridae,Coris,auricularis,1
9DKR1-6,Labridae,Coris,auricularis,1
9DKR1-6,Labridae,Coris,auricularis,1
9DKR1-6,Labridae,Coris,auricularis,1
9DKR1-6,Labridae,Coris,auricularis,1
9DKR1-7,Labridae,Coris,auricularis,1
9DKR1-7,Labridae,Coris,auricularis,1
9DKR1-7,Labridae,Coris,auricularis,1
9DKR1-7,Labridae,Coris,auricularis,1
9DKR1-7,Labridae,Coris,auricularis,1
9DKR1-7,Labridae,Coris,auricularis,1
9DKR1-7,Labridae,Coris,auricularis,1
9DKR1-7,Labridae,Notolabrus,parilus,1
9DKR1-7,Pomacentridae,Parma,mccullochi,1
9DKR1-7,Pomacentridae,Parma,mccullochi,1
9DKR1-7,Pomacentridae,Parma,mccullochi,1
9DKR1-7,Pomacentridae,Parma,mccullochi,1
9DKR1-8,Labridae,Coris,auricularis,1
9DKR1-8,Labridae,Notolabrus,parilus,1
9DKR1-8,Labridae,Notolabrus,parilus,1
9DKR1-8,Pomacentridae,Parma,mccullochi,1
9DKR1-9,Arripidae,Arripis,georgianus,50
9DKR1-9,Labridae,Bodianus,frenchii,1
9DKR1-9,Labridae,Coris,auricularis,1
9DKR1-9,Labridae,Coris,auricularis,1
9DKR1-9,Labridae,Coris,auricularis,1
9DKR1-9,Labridae,Coris,auricularis,1
9DKR1-9,Labridae,Coris,auricularis,1
9DKR1-9,Labridae,Coris,auricularis,1
9DKR1-9,Labridae,Coris,auricularis,1
9DKR1-9,Labridae,Coris,auricularis,1
9DKR1-9,Labridae,Coris,auricularis,1
9DKR1-9,Labridae,Coris,auricularis,1
9DKR1-9,Kyphosidae,Kyphosus,cornelii,1
9DKR1-9,Kyphosidae,Kyphosus,sydneyanus,1
9DKR1-9,Kyphosidae,Kyphosus,sydneyanus,1
9DKR1-9,Kyphosidae,Kyphosus,sydneyanus,1
9DKR1-9,Kyphosidae,Kyphosus,sydneyanus,1
9DKR1-9,Pomacentridae,Parma,mccullochi,1
9DKR1-9,Pomacentridae,Parma,mccullochi,1
9DKR1-9,Labridae,Pseudolabrus,biserialis,1
9DKR1-9,Labridae,Pseudolabrus,biserialis,1
9DKR1-9,Labridae,Pseudolabrus,biserialis,1
9DKR2-1,Labridae,Coris,auricularis,1
9DKR2-1,Labridae,Coris,auricularis,1
9DKR2-1,Labridae,Coris,auricularis,1
9DKR2-1,Labridae,Coris,auricularis,1
9DKR2-1,Labridae,Coris,auricularis,1
9DKR2-1,Labridae,Coris,auricularis,1
9DKR2-1,Labridae,Coris,auricularis,1
9DKR2-1,Labridae,Coris,auricularis,1
9DKR2-1,Labridae,Coris,auricularis,1
9DKR2-1,Labridae,Coris,auricularis,1
9DKR2-1,Labridae,Coris,auricularis,1
9DKR2-1,Labridae,Coris,auricularis,1
9DKR2-1,Labridae,Coris,auricularis,1
9DKR2-1,Labridae,Coris,auricularis,1
9DKR2-1,Labridae,Coris,auricularis,1
9DKR2-1,Labridae,Coris,auricularis,1
9DKR2-1,Labridae,Coris,auricularis,1
9DKR2-1,Labridae,Coris,auricularis,1
9DKR2-1,Labridae,Coris,auricularis,1
9DKR2-1,Labridae,Coris,auricularis,1
9DKR2-1,Pomacentridae,Parma,mccullochi,1
9DKR2-1,Pomacentridae,Parma,mccullochi,1
9DKR2-1,Pomacentridae,Parma,mccullochi,1
9DKR2-1,Pomacentridae,Parma,mccullochi,1
9DKR2-1,Pomacentridae,Parma,mccullochi,1
9DKR2-1,Pomacentridae,Parma,mccullochi,1
9DKR2-1,Pomacentridae,Parma,mccullochi,1
9DKR2-1,Pomacentridae,Parma,mccullochi,1
9DKR2-1,Pempherididae,Pempheris,klunzingeri,250
9DKR2-10,Monacanthidae,Acanthaluteres,brownii,1
9DKR2-10,Pomacentridae,Chromis,klunzingeri,1
9DKR2-10,Pomacentridae,Chromis,klunzingeri,1
9DKR2-10,Pomacentridae,Chromis,klunzingeri,1
9DKR2-10,Pomacentridae,Chromis,klunzingeri,1
9DKR2-10,Pomacentridae,Chromis,klunzingeri,1
9DKR2-10,Pomacentridae,Chromis,klunzingeri,1
9DKR2-10,Pomacentridae,Chromis,klunzingeri,1
9DKR2-10,Labridae,Coris,auricularis,1
9DKR2-10,Labridae,Coris,auricularis,1
9DKR2-10,Labridae,Coris,auricularis,1
