OpCode	ImagePtPair	Index	Lx	Ly	Rx	Ry
BP_SZ_20170428_DOV	166	0	426.93168	601.98675	169.34161	643.70861
BP_SZ_20170428_DOV	166	1	717.91304	599.60265	454.36025	628.21192
BP_SZ_20170428_DOV	167	0	872.94410	863.04636	446.98137	884.73510
BP_SZ_20170428_DOV	167	1	976.69565	905.96026	562.95652	930.03311
BP_SZ_20170428_DOV	168	0	791.85093	758.14570	435.27950	786.75497
BP_SZ_20170428_DOV	168	1	902.75776	789.13907	535.45342	815.36424
BP_SZ_20170428_DOV	169	0	1627.53416	597.73510	1710.40994	617.76821
BP_SZ_20170428_DOV	170	0	859.82609	973.90728	60.81988	991.78808
BP_SZ_20170428_DOV	171	0	1578.93168	780.79470	1518.11180	812.98013
BP_SZ_20170428_DOV	171	1	1702.95652	816.55629	1648.09938	857.08609
BP_SZ_20170428_DOV	172	0	787.08075	532.84768	471.05590	567.41722
BP_SZ_20170428_DOV	172	1	980.27329	598.41060	640.39752	624.63576
BP_SZ_20170428_DOV	173	0	1655.25466	702.11921	1513.34161	725.96026
BP_SZ_20170428_DOV	173	1	1736.34783	768.87417	1588.47205	799.86755
BP_SZ_20170428_DOV	174	0	759.93789	36.35762	603.84472	86.73510
BP_SZ_20170428_DOV	174	1	843.71429	121.29139	682.85093	165.41060
BP_SZ_20170428_DOV	175	0	816.89441	388.60927	166.95652	437.48344
BP_SZ_20170428_DOV	175	1	1058.98137	336.15894	406.65839	382.64901
BP_SZ_20170428_DOV	176	0	1001.73913	617.48344	598.65839	644.90066
BP_SZ_20170428_DOV	177	0	1264.09938	903.57616	1020.81988	934.56954
BP_SZ_20170428_DOV	177	1	1346.38509	945.29801	1095.95031	982.25166
BP_SZ_20170428_DOV	178	0	830.01242	506.62252	151.45342	537.61589
BP_SZ_20170428_DOV	178	1	1555.08075	526.88742	845.51553	553.11258
BP_SZ_20170428_DOV	179	0	850.28571	207.41722	741.76398	249.13907
BP_SZ_20170428_DOV	180	0	918.26087	244.37086	825.24224	270.59603
BP_SZ_20170428_DOV	181	0	411.42857	562.64901	52.47205	605.56291
BP_SZ_20170428_DOV	182	0	1388.12422	580.52980	1128.14907	607.94702
BP_SZ_20170428_DOV	182	1	1423.90062	576.95364	1163.92547	600.79470
BP_SZ_20170428_DOV	183	0	653.51553	617.48344	271.90062	653.24503
BP_SZ_20170428_DOV	183	1	713.14286	643.70861	329.14286	669.93377
BP_SZ_20170428_DOV	184	0	1582.50932	607.94702	1397.66460	629.40397
BP_SZ_20170428_DOV	184	1	1613.51553	605.56291	1433.44099	624.63576
BP_SZ_20170428_DOV	185	0	773.96273	641.32450	451.97516	669.93377
BP_SZ_20170428_DOV	186	0	525.91304	591.25828	205.11801	623.44371
BP_SZ_20170428_DOV	187	0	1634.21118	637.74834	1608.90683	663.62914
BP_SZ_20170428_DOV	187	1	1661.34161	679.47020	1636.93168	705.64901
BP_SZ_20170428_DOV	188	0	1638.55901	559.07285	1521.68944	581.72185
BP_SZ_20170428_DOV	188	1	1760.19876	548.34437	1667.18012	570.99338
