OpCode	PeriodIndex	Period	FilenameStart	FrameStart	TimeStart	FilenameEnd	FrameEnd	TimeEnd	HasEnd
SIMP_SecondRock_S1_20170427_DOV	6	T7	Second Rock Site1_20170427_Left110.avi	25183	16.78867	Second Rock Site1_20170427_Left110.avi	26667	17.77800	1
SIMP_SecondRock_S1_20170427_DOV	7	T8	Second Rock Site1_20170427_Left110.avi	27379	18.25267	Second Rock Site1_20170427_Left110.avi	28742	19.16133	1
SIMP_SecondRock_S1_20170427_DOV	8	T9	Second Rock Site1_20170427_Left110.avi	29494	19.66267	Second Rock Site1_20170427_Left110.avi	31078	20.71867	1
SIMP_SecondRock_S1_20170427_DOV	9	T10	Second Rock Site1_20170427_Left110.avi	31718	21.14533	Second Rock Site1_20170427_Left110.avi	33315	22.21000	1
SIMP_SecondRock_S1_20170427_DOV	10	T11	Second Rock Site1_20170427_Left110.avi	33980	22.65333	Second Rock Site1_20170427_Left110.avi	35593	23.72867	1
SIMP_SecondRock_S1_20170427_DOV	11	T12	Second Rock Site1_20170427_Left110.avi	36226	24.15067	Second Rock Site1_20170427_Left110.avi	37981	25.32067	1
SIMP_ShoalwaterBay_S1B_20170531_DOV	0	T1	Shoalwater Bay_Site1B_20170531_Left108.avi	23668	15.77867	Shoalwater Bay_Site1B_20170531_Left108.avi	25771	17.18067	1
SIMP_ShoalwaterBay_S1B_20170531_DOV	1	T2	Shoalwater Bay_Site1B_20170531_Left108.avi	26336	17.55733	Shoalwater Bay_Site1B_20170531_Left108.avi	27804	18.53600	1
SIMP_ShoalwaterBay_S1B_20170531_DOV	2	T3	Shoalwater Bay_Site1B_20170531_Left108.avi	28988	19.32533	Shoalwater Bay_Site1B_20170531_Left108.avi	30974	20.64933	1
SIMP_ShoalwaterBay_S1B_20170531_DOV	3	T4	Shoalwater Bay_Site1B_20170531_Left108.avi	32320	21.54667	Shoalwater Bay_Site1B_20170531_Left108.avi	34068	22.71200	1
SIMP_ShoalwaterBay_S1B_20170531_DOV	4	T5	Shoalwater Bay_Site1B_20170531_Left108.avi	34840	23.22667	Shoalwater Bay_Site1B_20170531_Left108.avi	36744	24.49600	1
SIMP_ShoalwaterBay_S1B_20170531_DOV	5	T6	Shoalwater Bay_Site1B_20170531_Left108.avi	37618	25.07867	Shoalwater Bay_Site1B_20170531_Left108.avi	39455	26.30333	1
SIMP_ShoalwaterBay_S1B_20170531_DOV	6	T7	Shoalwater Bay_Site1B_20170531_Left108.avi	40729	27.15267	Shoalwater Bay_Site1B_20170531_Left108.avi	42422	28.28133	1
SIMP_ShoalwaterBay_S1B_20170531_DOV	7	T8	Shoalwater Bay_Site1B_20170531_Left108.avi	43301	28.86733	Shoalwater Bay_Site1B_20170531_Left108.avi	45091	30.06067	1
SIMP_ShoalwaterBay_S1B_20170531_DOV	8	T9	Shoalwater Bay_Site1B_20170531_Left108.avi	46670	31.11333	Shoalwater Bay_Site1B_20170531_Left108.avi	48726	32.48400	1
SIMP_ShoalwaterBay_S1B_20170531_DOV	9	T10	Shoalwater Bay_Site1B_20170531_Left108.avi	56721	37.81400	Shoalwater Bay_Site1B_20170531_Left108.avi	58741	39.16067	1
SIMP_ShoalwaterBay_S1B_20170531_DOV	10	T11	Shoalwater Bay_Site1B_20170531_Left108.avi	60132	40.08800	Shoalwater Bay_Site1B_20170531_Left108.avi	61868	41.24533	1
SIMP_ShoalwaterBay_S1B_20170531_DOV	11	T12	Shoalwater Bay_Site1B_20170531_Left108.avi	62949	41.96600	Shoalwater Bay_Site1B_20170531_Left108.avi	64832	43.22133	1
