OpCode	ImagePtPair	Index	Lx	Ly	Rx	Ry
EG-C01-044	12	1	909.34673	210.93750	592.16080	216.96429
EG-C01-044	13	0	523.41709	378.48214	74.77387	356.78571
EG-C01-044	13	1	791.15578	377.27679	404.02010	366.42857
EG-C01-044	14	0	1488.24121	224.19643	852.66332	220.58036
EG-C01-044	14	1	1663.11558	204.91071	1152.96482	202.50000
EG-C01-044	15	0	877.98995	241.07143	66.33166	219.37500
EG-C01-044	15	1	1344.72362	72.32143	408.84422	60.26786
EG-C01-044	16	0	681.40704	350.75893	349.74874	345.93750
EG-C01-044	16	1	916.58291	347.14286	598.19095	341.11607
EG-C01-044	17	0	1228.94472	198.88393	887.63819	202.50000
EG-C01-044	17	1	1499.09548	169.95536	1098.69347	172.36607
EG-C01-044	18	0	1236.18090	342.32143	966.03015	349.55357
EG-C01-044	18	1	1458.09045	307.36607	1157.78894	314.59821
EG-C01-044	19	0	847.83920	310.98214	565.62814	310.98214
EG-C01-044	19	1	1056.48241	288.08036	762.21106	294.10714
EG-C01-044	20	0	553.56784	336.29464	209.84925	319.41964
EG-C01-044	20	1	821.30653	323.03571	477.58794	313.39286
EG-C01-044	21	0	1222.91457	260.35714	953.96985	267.58929
EG-C01-044	21	1	1454.47236	229.01786	1140.90452	229.01786
EG-C01-044	22	0	1477.38693	66.29464	1087.83920	68.70536
EG-C01-044	22	1	1828.34171	34.95536	1360.40201	37.36607
EG-C01-044	23	0	1267.53769	85.58036	885.22613	80.75893
EG-C01-044	23	1	1575.07538	55.44643	1171.05528	55.44643
EG-C01-044	24	0	1558.19095	130.17857	956.38191	131.38393
EG-C01-044	24	1	1800.60302	262.76786	1265.12563	262.76786
EG-C01-044	25	0	1350.75377	259.15179	1057.68844	263.97321
EG-C01-044	25	1	1616.08040	242.27679	1272.36181	254.33036
EG-C01-044	26	0	1216.88442	509.86607	763.41709	511.07143
EG-C01-044	26	1	1503.91960	484.55357	968.44221	489.37500
EG-C01-044	27	0	1538.89447	759.37500	891.25628	772.63393
EG-C01-044	27	1	1856.08040	823.25893	1108.34171	853.39286
EG-C01-044	28	0	767.03518	556.87500	232.76382	536.38393
EG-C01-044	28	1	1009.44724	499.01786	543.91960	500.22321
EG-C01-044	29	0	1782.51256	115.71429	79.59799	103.66071
EG-C01-044	30	0	1195.17588	450.80357	756.18090	458.03571
EG-C01-044	30	1	1478.59296	480.93750	955.17588	488.16964
EG-C01-044	31	0	1026.33166	685.84821	451.05528	671.38393
EG-C01-044	31	1	1359.19598	714.77679	664.52261	715.98214
EG-C01-044	32	0	1250.65327	524.33036	773.06533	521.91964
EG-C01-044	32	1	1529.24623	553.25893	1060.10050	562.90179
EG-C01-044	33	0	964.82412	871.47321	384.72362	849.77679
EG-C01-044	33	1	1204.82412	864.24107	566.83417	854.59821
EG-C01-044	34	0	1269.94975	523.12500	773.06533	524.33036
EG-C01-044	34	1	1583.51759	519.50893	979.29648	523.12500
EG-C01-044	35	0	1219.29648	752.14286	681.40704	748.52679
EG-C01-044	35	1	1419.49749	875.08929	833.36683	883.52679
EG-C01-044	36	0	815.27638	691.87500	378.69347	670.17857
EG-C01-044	36	1	1013.06533	642.45536	543.91960	634.01786
EG-C01-044	37	0	1386.93467	715.98214	685.02513	718.39286
EG-C01-044	37	1	1762.01005	841.33929	943.11558	865.44643
EG-C01-044	38	0	1035.97990	108.48214	909.34673	112.09821
EG-C01-044	38	1	783.91960	42.18750	600.60302	47.00893
EG-C01-044	39	0	287.03518	272.41071	67.53769	274.82143
EG-C01-044	39	1	761.00503	373.66071	593.36683	371.25000
EG-C01-044	40	0	1378.49246	553.25893	335.27638	536.38393
EG-C01-044	41	0	318.39196	731.65179	143.51759	687.05357
EG-C01-044	42	0	1055.27638	917.27679	711.55779	906.42857
EG-C01-044	43	0	1379.69849	465.26786	858.69347	466.47321
EG-C01-044	43	1	1699.29648	433.92857	1124.02010	447.18750
EG-C01-044	44	0	1647.43719	386.91964	988.94472	392.94643
EG-C01-044	44	1	1274.77387	343.52679	628.34171	338.70536
EG-C01-044	45	0	1282.01005	505.04464	810.45226	515.89286
EG-C01-044	45	1	1593.16583	486.96429	1022.71357	495.40179
EG-C01-044	46	0	1567.83920	165.13393	897.28643	166.33929
EG-C01-044	46	1	1860.90452	132.58929	1142.11055	131.38393
EG-C01-044	47	0	1553.36683	265.17857	980.50251	263.97321
EG-C01-044	47	1	1801.80905	198.88393	1208.44221	202.50000
EG-C01-044	48	0	1121.60804	351.96429	229.14573	342.32143
EG-C01-044	48	1	1432.76382	272.41071	502.91457	256.74107
EG-C01-044	49	0	1544.92462	415.84821	988.94472	423.08036
EG-C01-044	49	1	1764.42211	313.39286	1148.14070	323.03571
EG-C01-044	50	0	1058.89447	865.44643	190.55276	834.10714
EG-C01-044	50	1	1374.87437	970.31250	437.78894	960.66964
EG-C01-044	51	0	1460.50251	104.86607	799.59799	104.86607
EG-C01-044	51	1	1683.61809	203.70536	1002.21106	208.52679
EG-C01-044	52	0	1283.21608	162.72321	1008.24121	166.33929
EG-C01-044	52	1	1406.23116	124.15179	1125.22613	124.15179
EG-C01-044	53	0	1367.63819	248.30357	628.34171	237.45536
EG-C01-044	53	1	1673.96985	256.74107	843.01508	248.30357
EG-C01-044	54	0	1567.83920	875.08929	726.03015	881.11607
EG-C01-044	54	1	1833.16583	1047.45536	752.56281	1064.33036
EG-C01-044	55	0	1585.92965	515.89286	777.88945	521.91964
EG-C01-044	55	1	1841.60804	370.04464	1003.41709	380.89286
EG-C01-044	56	0	1449.64824	419.46429	950.35176	418.25893
EG-C01-044	56	1	1665.52764	414.64286	1132.46231	423.08036
EG-C01-044	57	0	1409.84925	502.63393	867.13568	506.25000
EG-C01-044	57	1	1635.37688	471.29464	1062.51256	480.93750
