OpCode	ExportVersion	DateTimeCreate	PictureDirectory	EMObs
25_6	1.09	2022 02 04 20:57:52	R:\TAFI\Data\CERF\BRUVS Video\202107_Freycinet\Converted\	Frey_25_6_1280_1281.EMObs
26_1	1.09	2022 02 04 20:57:52	R:\TAFI\Data\CERF\BRUVS Video\202107_Freycinet\Converted\	Frey_26_1_1262_1263.EMObs
26_2	1.09	2022 02 04 20:57:52	R:\TAFI\Data\CERF\BRUVS Video\202107_Freycinet\Converted\	Frey_26_2_1280_1281.EMObs
26_3	1.09	2022 02 04 20:57:52	R:\TAFI\Data\CERF\BRUVS Video\202107_Freycinet\Converted\	Frey_26_3_1260_1261.EMObs
26_4	1.09	2022 02 04 20:57:52	R:\TAFI\Data\CERF\BRUVS Video\202107_Freycinet\Converted\	Frey_26_4_1278_1279.EMObs
26_5	1.09	2022 02 04 20:57:52	R:\TAFI\Data\CERF\BRUVS Video\202107_Freycinet\Converted\	Frey_26_5_1258_1259.EMObs
26_6	1.09	2022 02 04 20:57:52	R:\TAFI\Data\CERF\BRUVS Video\202107_Freycinet\Converted\	Frey_26_6_1276_1277.EMObs
27_1	1.09	2022 02 04 20:57:52	R:\TAFI\Data\CERF\BRUVS Video\202107_Freycinet\Converted\	Frey_27_1_1276_1277.EMObs
27_2	1.09	2022 02 04 20:57:52	R:\TAFI\Data\CERF\BRUVS Video\202107_Freycinet\Converted\	Frey_27_2_1278_1279.EMObs
27_3	1.09	2022 02 04 20:57:52	R:\TAFI\Data\CERF\BRUVS Video\202107_Freycinet\Converted\	Frey_27_3_1280_1281.EMObs
27_4	1.09	2022 02 04 20:57:52	R:\TAFI\Data\CERF\BRUVS Video\202107_Freycinet\Converted\	Frey_27_4_1260_1261.EMObs
27_5	1.09	2022 02 04 20:57:52	R:\TAFI\Data\CERF\BRUVS Video\202107_Freycinet\Converted\	Frey_27_5_1258_1259.EMObs
27_6	1.09	2022 02 04 20:57:52	R:\TAFI\Data\CERF\BRUVS Video\202107_Freycinet\Converted\	Frey_27_6_1262_1263.EMObs
28_1	1.09	2022 02 04 20:57:52	R:\TAFI\Data\CERF\BRUVS Video\202107_Freycinet\Converted\	Frey_28_1_1260_1261.EMObs
28_2	1.09	2022 02 04 20:57:52	R:\TAFI\Data\CERF\BRUVS Video\202107_Freycinet\Converted\	Frey_28_2_1280_1281.EMObs
28_3	1.09	2022 02 04 20:57:52	R:\TAFI\Data\CERF\BRUVS Video\202107_Freycinet\Converted\	Frey_28_3_1258_1259.EMObs
28_4	1.09	2022 02 04 20:57:52	R:\TAFI\Data\CERF\BRUVS Video\202107_Freycinet\Converted\	Frey_28_4_1276_1277.EMObs
28_5	1.09	2022 02 04 20:57:52	R:\TAFI\Data\CERF\BRUVS Video\202107_Freycinet\Converted\	Frey_28_5_1278_1279.EMObs
28_6	1.09	2022 02 04 20:57:52	R:\TAFI\Data\CERF\BRUVS Video\202107_Freycinet\Converted\	Frey_28_6_1262_1263.EMObs
29_1	1.09	2022 02 04 20:57:52	R:\TAFI\Data\CERF\BRUVS Video\202107_Freycinet\Converted\	Frey_29_1_1260_1261.EMObs
29_2	1.09	2022 02 04 20:57:52	R:\TAFI\Data\CERF\BRUVS Video\202107_Freycinet\Converted\	Frey_29_2_1280_1281.EMObs
29_3	1.09	2022 02 04 20:57:52	R:\TAFI\Data\CERF\BRUVS Video\202107_Freycinet\Converted\	Frey_29_3_1276_1277.EMObs
29_4	1.09	2022 02 04 20:57:52	R:\TAFI\Data\CERF\BRUVS Video\202107_Freycinet\Converted\	Frey_29_4_1278_1279.EMObs
29_5	1.09	2022 02 04 20:57:52	R:\TAFI\Data\CERF\BRUVS Video\202107_Freycinet\Converted\	Frey_29_5_1258_1259.EMObs
29_6	1.09	2022 02 04 20:57:52	R:\TAFI\Data\CERF\BRUVS Video\202107_Freycinet\Converted\	Frey_29_6_1262_1263.EMObs
2_1	1.09	2022 02 04 20:57:52	R:\TAFI\Data\CERF\BRUVS Video\202107_Freycinet\Converted\	Frey_2_1_1276_1277.EMObs
2_2	1.09	2022 02 04 20:57:52	R:\TAFI\Data\CERF\BRUVS Video\202107_Freycinet\Converted\	Frey_2_2_1260_1261.EMObs
2_3	1.09	2022 02 04 20:57:52	R:\TAFI\Data\CERF\BRUVS Video\202107_Freycinet\Converted\	Frey_2_3_1278_1279.EMObs
2_4	1.09	2022 02 04 20:57:52	R:\TAFI\Data\CERF\BRUVS Video\202107_Freycinet\Converted\	Frey_2_4_1258_1259.EMObs
2_5	1.09	2022 02 04 20:57:52	R:\TAFI\Data\CERF\BRUVS Video\202107_Freycinet\Converted\	Frey_2_5_1280_1281.EMObs
2_6	1.09	2022 02 04 20:57:52	R:\TAFI\Data\CERF\BRUVS Video\202107_Freycinet\Converted\	Frey_2_6_1262_1263.EMObs
30_1	1.09	2022 02 04 20:57:52	R:\TAFI\Data\CERF\BRUVS Video\202107_Freycinet\Converted\	Frey_30_1_1278_1279.EMObs
30_2	1.09	2022 02 04 20:57:52	R:\TAFI\Data\CERF\BRUVS Video\202107_Freycinet\Converted\	Frey_30_2_1262_1263.EMObs
30_3	1.09	2022 02 04 20:57:52	R:\TAFI\Data\CERF\BRUVS Video\202107_Freycinet\Converted\	Frey_30_3_1276_1277.EMObs
30_4	1.09	2022 02 04 20:57:52	R:\TAFI\Data\CERF\BRUVS Video\202107_Freycinet\Converted\	Frey_30_4_1260_1261.EMObs
30_5	1.09	2022 02 04 20:57:52	R:\TAFI\Data\CERF\BRUVS Video\202107_Freycinet\Converted\	Frey_30_5_1280_1281.EMObs
30_6	1.09	2022 02 04 20:57:52	R:\TAFI\Data\CERF\BRUVS Video\202107_Freycinet\Converted\	Frey_30_6_1258_1259.EMObs
31_1	1.09	2022 02 04 20:57:52	R:\TAFI\Data\CERF\BRUVS Video\202107_Freycinet\Converted\	Frey_31_1_1278_1279.EMObs
31_2	1.09	2022 02 04 20:57:52	R:\TAFI\Data\CERF\BRUVS Video\202107_Freycinet\Converted\	Frey_31_2_1260_1261.EMObs
31_3	1.09	2022 02 04 20:57:52	R:\TAFI\Data\CERF\BRUVS Video\202107_Freycinet\Converted\	Frey_31_3_1276_1277.EMObs
31_4	1.09	2022 02 04 20:57:52	R:\TAFI\Data\CERF\BRUVS Video\202107_Freycinet\Converted\	Frey_31_4_1258_1259.EMObs
31_5	1.09	2022 02 04 20:57:52	R:\TAFI\Data\CERF\BRUVS Video\202107_Freycinet\Converted\	Frey_31_5_1262_1263.EMObs
31_6	1.09	2022 02 04 20:57:52	R:\TAFI\Data\CERF\BRUVS Video\202107_Freycinet\Converted\	Frey_31_6_1280_1281.EMObs
32_1	1.09	2022 02 04 20:57:52	R:\TAFI\Data\CERF\BRUVS Video\202107_Freycinet\Converted\	Frey_32_1_1280_1281.EMObs
32_2	1.09	2022 02 04 20:57:52	R:\TAFI\Data\CERF\BRUVS Video\202107_Freycinet\Converted\	Frey_32_2_1262_1263.EMObs
32_3	1.09	2022 02 04 20:57:52	R:\TAFI\Data\CERF\BRUVS Video\202107_Freycinet\Converted\	Frey_32_3_1258_1259.EMObs
32_4	1.09	2022 02 04 20:57:52	R:\TAFI\Data\CERF\BRUVS Video\202107_Freycinet\Converted\	Frey_32_4_1260_1261.EMObs
32_5	1.09	2022 02 04 20:57:52	R:\TAFI\Data\CERF\BRUVS Video\202107_Freycinet\Converted\	Frey_32_5_1276_1277.EMObs
32_6	1.09	2022 02 04 20:57:52	R:\TAFI\Data\CERF\BRUVS Video\202107_Freycinet\Converted\	Frey_32_6_1278_1279.EMObs
33_1	1.09	2022 02 04 20:57:52	R:\TAFI\Data\CERF\BRUVS Video\202107_Freycinet\Converted\	Frey_33_1_1278_1279.EMObs
33_2	1.09	2022 02 04 20:57:52	R:\TAFI\Data\CERF\BRUVS Video\202107_Freycinet\Converted\	Frey_33_2_1276_1277.EMObs
33_3	1.09	2022 02 04 20:57:52	R:\TAFI\Data\CERF\BRUVS Video\202107_Freycinet\Converted\	Frey_33_3_1258_1259.EMObs
33_4	1.09	2022 02 04 20:57:52	R:\TAFI\Data\CERF\BRUVS Video\202107_Freycinet\Converted\	Frey_33_4_1260_1261.EMObs
33_5	1.09	2022 02 04 20:57:52	R:\TAFI\Data\CERF\BRUVS Video\202107_Freycinet\Converted\	Frey_33_5_1262_1263.EMObs
33_6	1.09	2022 02 04 20:57:52	R:\TAFI\Data\CERF\BRUVS Video\202107_Freycinet\Converted\	Frey_33_6_1280_1281.EMObs
34_1	1.09	2022 02 04 20:57:52	R:\TAFI\Data\CERF\BRUVS Video\202107_Freycinet\Converted\	Frey_34_1_1280_1281.EMObs
34_2	1.09	2022 02 04 20:57:52	R:\TAFI\Data\CERF\BRUVS Video\202107_Freycinet\Converted\	Frey_34_2_1262_1263.EMObs
34_3	1.09	2022 02 04 20:57:52	R:\TAFI\Data\CERF\BRUVS Video\202107_Freycinet\Converted\	Frey_34_3_1258_1259.EMObs
34_4	1.09	2022 02 04 20:57:52	R:\TAFI\Data\CERF\BRUVS Video\202107_Freycinet\Converted\	Frey_34_4_1278_1279.EMObs
34_5	1.09	2022 02 04 20:57:52	R:\TAFI\Data\CERF\BRUVS Video\202107_Freycinet\Converted\	Frey_34_5_1276_1277.EMObs
34_6	1.09	2022 02 04 20:57:52	R:\TAFI\Data\CERF\BRUVS Video\202107_Freycinet\Converted\	Frey_34_6_1260_1261.EMObs
35_1	1.09	2022 02 04 20:57:52	R:\TAFI\Data\CERF\BRUVS Video\202107_Freycinet\Converted\	Frey_35_1_1260_1261.EMObs
35_2	1.09	2022 02 04 20:57:52	R:\TAFI\Data\CERF\BRUVS Video\202107_Freycinet\Converted\	Frey_35_2_1276_1277.EMObs
35_3	1.09	2022 02 04 20:57:52	R:\TAFI\Data\CERF\BRUVS Video\202107_Freycinet\Converted\	Frey_35_3_1258_1259.EMObs
35_4	1.09	2022 02 04 20:57:52	R:\TAFI\Data\CERF\BRUVS Video\202107_Freycinet\Converted\	Frey_35_4_1278_1279.EMObs
35_5	1.09	2022 02 04 20:57:52	R:\TAFI\Data\CERF\BRUVS Video\202107_Freycinet\Converted\	Frey_35_5_1262_1263.EMObs
35_6	1.09	2022 02 04 20:57:52	R:\TAFI\Data\CERF\BRUVS Video\202107_Freycinet\Converted\	Frey_35_6_1280_1281.EMObs
36_1	1.09	2022 02 04 20:57:52	R:\TAFI\Data\CERF\BRUVS Video\202107_Freycinet\Converted\	Frey_36_1_1280_1281.EMObs
36_2	1.09	2022 02 04 20:57:52	R:\TAFI\Data\CERF\BRUVS Video\202107_Freycinet\Converted\	Frey_36_2_1262_1263.EMObs
36_3	1.09	2022 02 04 20:57:52	R:\TAFI\Data\CERF\BRUVS Video\202107_Freycinet\Converted\	Frey_36_3_1278_1279.EMObs
36_4	1.09	2022 02 04 20:57:52	R:\TAFI\Data\CERF\BRUVS Video\202107_Freycinet\Converted\	Frey_36_4_1276_1277.EMObs
36_5	1.09	2022 02 04 20:57:52	R:\TAFI\Data\CERF\BRUVS Video\202107_Freycinet\Converted\	Frey_36_5_1260_1261.EMObs
36_6	1.09	2022 02 04 20:57:52	R:\TAFI\Data\CERF\BRUVS Video\202107_Freycinet\Converted\	Frey_36_6_1258_1259.EMObs
37_1	1.09	2022 02 04 20:57:52	R:\TAFI\Data\CERF\BRUVS Video\202107_Freycinet\Converted\	Frey_37_1_1258_1259.EMObs
37_2	1.09	2022 02 04 20:57:52	R:\TAFI\Data\CERF\BRUVS Video\202107_Freycinet\Converted\	Frey_37_2_1260_1261.EMObs
37_3	1.09	2022 02 04 20:57:52	R:\TAFI\Data\CERF\BRUVS Video\202107_Freycinet\Converted\	Frey_37_3_1276_1277.EMObs
37_4	1.09	2022 02 04 20:57:52	R:\TAFI\Data\CERF\BRUVS Video\202107_Freycinet\Converted\	Frey_37_4_1262_1263.EMObs
37_5	1.09	2022 02 04 20:57:52	R:\TAFI\Data\CERF\BRUVS Video\202107_Freycinet\Converted\	Frey_37_5_1278_1279.EMObs
37_6	1.09	2022 02 04 20:57:52	D:\Frey_37_to_EXP4\	Frey_37_6_1280_1281.EMObs
38_1	1.09	2022 02 04 20:57:52	D:\Frey_37_to_EXP4\	Frey_38_1_1280_1281.EMObs
