OpCode	ImagePtPair	Index	Lx	Ly	Rx	Ry
npz6.18	7	0	1236.01980	557.62376	1157.82178	553.73267
npz6.18	7	1	1648.13861	566.29703	1622.99010	540.99010
npz6.18	8	0	640.78218	800.61386	464.23762	818.50495
npz6.18	8	1	1045.74257	670.76238	926.78218	681.06931
npz6.18	9	0	1501.17822	664.31683	1508.73267	648.45545
npz6.18	9	1	1835.04950	672.03960	1903.96040	637.49505
npz6.18	10	0	1171.59406	715.04950	1062.99010	717.50495
npz6.18	10	1	1491.03960	670.66337	1455.35644	662.00990
npz6.2	0	0	1087.27273	438.78788	814.54545	432.72727
npz6.2	1	0	797.86926	1031.43017	457.37272	1007.59777
npz6.2	2	0	95.27638	495.40179	3.61809	518.30357
npz6.2	2	1	336.48241	588.21429	277.38693	603.88393
npz6.2	3	0	1767.94469	1066.72626	1156.10308	1059.48603
npz6.2	4	0	1799.11857	773.73134	1744.72193	753.58209
npz6.2	5	0	1281.34313	511.79104	1241.04932	501.71642
npz6.2	6	0	1335.73916	390.43575	917.86172	355.22905
npz6.2	6	1	1635.62602	372.33520	1177.62288	320.53631
npz6.2	7	0	1658.12696	495.95531	1479.52231	462.16760
npz6.2	7	1	1748.63608	439.24022	1570.03143	397.00559
npz6.2	8	0	1484.01823	336.88268	1321.43306	301.67598
npz6.2	8	1	1612.23947	370.67039	1449.35261	327.01676
npz6.2	9	0	1562.79070	98.94972	1473.48837	45.85475
npz6.2	9	1	1665.36769	80.84916	1570.03143	10.86034
npz6.2	10	0	1646.05908	115.84358	1590.54683	53.09497
npz6.2	10	1	1737.77498	103.77654	1679.84915	28.96089
npz6.2	11	0	1654.50660	614.21229	1311.77876	579.21788
npz6.2	11	1	1792.08045	463.37430	1449.35261	410.27933
npz6.2	12	0	1783.63294	189.45251	1757.08360	118.25698
npz6.2	12	1	1853.62665	171.35196	1835.52483	90.50279
npz6.2	13	0	1249.02577	464.58101	877.33501	438.03352
npz6.2	13	1	1117.48586	447.68715	759.06977	427.17318
npz6.2	14	0	877.33501	324.60335	637.18416	322.18994
npz6.2	15	0	1257.47329	290.81564	1119.89943	269.09497
npz6.2	15	1	1344.36204	312.53631	1204.37461	285.98883
