OpCode	ImagePtPair	Index	Lx	Ly	Rx	Ry
9.06	7	0	494.49168	570.16429	176.26617	524.03067
9.06	7	1	1126.21072	440.04381	679.03882	408.10515
9.06	8	0	1177.07948	706.19934	771.31238	692.00438
9.06	8	1	1510.68392	191.63198	1074.15896	167.97371
9.06	9	0	1264.62107	720.39430	836.37708	705.01643
9.06	9	1	1782.77264	425.84885	1290.64695	418.75137
9.06	10	0	718.07763	560.70099	363.17930	521.66484
9.06	10	1	1327.31978	238.94852	874.23290	225.93647
9.06	11	0	489.75970	307.55750	875.41590	311.10624
9.06	12	0	304.48799	150.07448	634.54529	159.52245
9.06	12	1	74.97227	102.39321	443.18115	127.26506
9.06	13	0	718.07763	136.03505	993.71534	138.40088
9.06	13	1	942.84658	111.19387	1200.73937	104.09639
9.06	14	0	1398.29945	292.17963	1781.58965	296.91128
9.06	14	1	1245.69316	301.64294	1597.04251	305.19168
9.06	15	0	1653.82625	836.31982	1109.64880	839.86857
9.06	16	0	1474.01109	903.74589	1274.08503	999.56188
9.06	17	0	1382.92052	414.01972	1679.85213	431.76342
9.06	17	1	1524.87985	396.27601	1849.02033	411.65389
9.06	18	0	112.38447	422.30011	375.00924	402.19058
9.06	18	1	260.25878	308.74042	467.28281	304.00876
9.06	19	0	1159.33457	346.59365	1323.77079	350.14239
9.06	19	1	1349.79667	311.10624	1520.14787	311.10624
9.06	20	0	1601.77449	462.51917	1446.80222	467.25082
9.06	20	1	1891.60813	273.25301	1624.25139	256.69222
9.06	21	0	162.07024	473.16539	500.40665	457.78751
9.06	21	1	21.29390	427.03176	391.57116	410.47097
1.04	0	0	1205.37954	358.88719	1381.97104	279.90142
1.04	0	1	1021.11275	381.87295	1202.66174	308.92990
1.04	1	0	576.04067	220.50712	732.84350	172.30997
1.04	1	1	155.56377	247.74699	379.07024	225.19606
1.04	2	0	911.90142	274.98686	1099.80222	208.83023
1.04	2	1	657.16944	218.04162	841.39372	163.09858
1.04	3	0	1883.32717	537.04272	1711.79298	468.43373
1.04	3	1	1404.21442	484.99452	1322.58780	414.01972
1.04	4	0	1653.82625	626.94414	1308.39187	571.34721
1.04	4	1	1010.27726	574.89595	800.88725	519.29901
1.04	5	0	1097.81885	145.49836	318.22551	114.74261
1.04	5	1	1846.65434	56.77985	1232.68022	2.36583
1.04	6	0	1659.05607	327.16977	1793.24954	223.26944
